date,open,high,low,close,volume,average,barCount,returns,volatility
2023-05-25,0.73562136097308,0.7360247304309425,0.7328664973745057,0.7330733366565991,-1.0,-1.0,-1,,
2023-05-26,0.7332722273143905,0.7352454616973877,0.7323432053197411,0.7345622559876005,-1.0,-1.0,-1,0.0020310646378056685,
2023-05-29,0.7347268652878292,0.7362062555445534,0.7340015193831451,0.735854124278403,-1.0,-1.0,-1,0.0017586913570255547,
2023-05-30,0.7356348896915483,0.737069044942785,0.7345649539060491,0.7351346582910324,-1.0,-1.0,-1,-0.000977729095527069,
2023-05-31,0.735304930954867,0.7369576912589448,0.7325309677466615,0.7368110816386678,-1.0,-1.0,-1,0.002280430297671776,
2023-06-01,0.7367730812587031,0.7442331235836313,0.7360924532121235,0.7435054796353848,-1.0,-1.0,-1,0.009085636961144283,
2023-06-02,0.7436243507229888,0.7458790184232118,0.7434198054470369,0.744876182956488,-1.0,-1.0,-1,0.0018435685528173096,
2023-06-05,0.7450732034422383,0.7452925459566015,0.7428316743425939,0.7437543230720028,-1.0,-1.0,-1,-0.0015061025042207854,
2023-06-06,0.7439645872856452,0.7468092574475553,0.7433562534844824,0.7460682204780805,-1.0,-1.0,-1,0.003111104479393667,
2023-06-07,0.7460877026094418,0.7506718513069196,0.7447790985193791,0.7479879125153337,-1.0,-1.0,-1,0.0025730784190527434,
2023-06-08,0.7479012022511826,0.749951253168544,0.7469347664521719,0.7486570963334518,-1.0,-1.0,-1,0.000894645230118396,
2023-06-09,0.7485646273271003,0.7511285706774429,0.7478704389251607,0.7494678778067573,-1.0,-1.0,-1,0.0010829810834309672,
2023-06-12,0.7495268611688871,0.7510354901820885,0.7471691628343116,0.7480354718420748,-1.0,-1.0,-1,-0.0019112306305566484,
2023-06-13,0.7481669908723627,0.7526719855486979,0.7474567783117941,0.7509452523363784,-1.0,-1.0,-1,0.0038898964071023556,
2023-06-14,0.7511003620303744,0.7534545892919033,0.7488841625977294,0.7505112858134604,-1.0,-1.0,-1,-0.0005778936900764364,
2023-06-15,0.7506014193872841,0.7570137322291026,0.7487944409500704,0.7562580352416244,-1.0,-1.0,-1,0.007657112606821448,
2023-06-16,0.7563409736377353,0.7588548879740472,0.7553155330639375,0.7575958453443841,-1.0,-1.0,-1,0.001768986298879227,
2023-06-19,0.7574753347094134,0.7587656400567556,0.7559150351500492,0.7569678894221308,-1.0,-1.0,-1,-0.000828879838917107,
2023-06-20,0.7570080015745766,0.7572544980917187,0.7535823420585609,0.7555951823251175,-1.0,-1.0,-1,-0.0018134284375803666,
2023-06-21,0.7556037462833741,0.7600314653026635,0.754956288030923,0.7596446382382321,-1.0,-1.0,-1,0.00535929292277082,
2023-06-22,0.7595321282090233,0.7610958257699435,0.7587685186941594,0.7604071219731043,-1.0,-1.0,-1,0.0010037374010043454,
2023-06-23,0.7602452551193015,0.7608526114363756,0.7560893546399313,0.7585584355490825,-1.0,-1.0,-1,-0.0024311797859347672,
2023-06-26,0.758581452683482,0.7612580550617951,0.7583772244151964,0.7601643475319364,-1.0,-1.0,-1,0.002117057707876402,
2023-06-27,0.7604389253477107,0.7623810685533057,0.7580179347043352,0.7580351728320195,-1.0,-1.0,-1,-0.0028009399636141907,
2023-06-28,0.757937500473711,0.7581874770174422,0.7531935406121957,0.75427011166969,-1.0,-1.0,-1,-0.004966868685345016,
2023-06-29,0.754272956297425,0.7553383538155918,0.7526889813860015,0.7545916904363049,-1.0,-1.0,-1,0.00042634430509647103,
2023-06-30,0.7548451623860656,0.7571828255791502,0.7526974795924897,0.7555152614082804,-1.0,-1.0,-1,0.001223934723481257,
2023-07-03,0.7550588945937783,0.7558436159558588,0.7533807963235017,0.7547853390495742,-1.0,-1.0,-1,-0.0009661252339835391,
2023-07-04,0.7546173146942856,0.7573892791547536,0.7543241632659219,0.7562952122731587,-1.0,-1.0,-1,0.002000400836462468,
2023-07-05,0.7563352531643176,0.756412486857333,0.752258656616491,0.752918500336931,-1.0,-1.0,-1,-0.0044648067069980035,
2023-07-06,0.7528986598403855,0.7532843196336025,0.7477865518066523,0.7480214831769969,-1.0,-1.0,-1,-0.00650404679622385,0.05374347632832189
2023-07-07,0.7482565622100505,0.753812406244582,0.7469877718101754,0.7535425921111626,-1.0,-1.0,-1,0.0073809496897288,0.05704845460279978
2023-07-10,0.7533524182612626,0.7536732148307815,0.7516253899056711,0.7529978727810094,-1.0,-1.0,-1,-0.0007228779578697386,0.05716086807054406
2023-07-11,0.7531651766548921,0.7558550421200222,0.7524624333130169,0.7558179083495205,-1.0,-1.0,-1,0.003745077735871849,0.0575406496141516
2023-07-12,0.7557493632811614,0.7608294562732291,0.7556208747822867,0.7583283410050884,-1.0,-1.0,-1,0.0033214781336021737,0.05783107269538477
2023-07-13,0.7583340916674249,0.7631490582740621,0.7578685704325155,0.7628085083661023,-1.0,-1.0,-1,0.005907951897295316,0.0545972408219887
2023-07-14,0.7623985056989289,0.7637873157840468,0.7560207603300786,0.7565526920036163,-1.0,-1.0,-1,-0.008201031181319096,0.060471028416289735
2023-07-17,0.7565154896546507,0.7598235689672858,0.7557179509463477,0.7575987151125791,-1.0,-1.0,-1,0.0013826176550804092,0.060206646128113064
2023-07-18,0.757920266787934,0.7594542561715152,0.7550816998399227,0.759396583474771,-1.0,-1.0,-1,0.002373114323358738,0.05997907411081647
2023-07-19,0.7591054701140176,0.7601181223562141,0.7579604799405759,0.7596504088818326,-1.0,-1.0,-1,0.0003342461799078489,0.05968850320670832
2023-07-20,0.7596475235490732,0.7622241701284348,0.7578800579020365,0.7592437931819908,-1.0,-1.0,-1,-0.000535266874193252,0.05975490686280367
2023-07-21,0.7592582047339749,0.7602654847072597,0.7560550559291728,0.7561894103234978,-1.0,-1.0,-1,-0.004022927662921005,0.06112029706562955
2023-07-24,0.7564611235717069,0.7604389253477107,0.7559207492686467,0.7594427209313807,-1.0,-1.0,-1,0.004302243014076446,0.061811723138206806
2023-07-25,0.7594225351043068,0.7606384799400616,0.757019462970393,0.7592034437468209,-1.0,-1.0,-1,-0.00031506942915493497,0.06101111857528045
2023-07-26,0.7592063257071059,0.7593043253770896,0.7554011179936546,0.757142694897994,-1.0,-1.0,-1,-0.00271435656120933,0.061611358913747624
2023-07-27,0.7570309247132745,0.7599679293533813,0.7551016555603798,0.7562122839123399,-1.0,-1.0,-1,-0.0012288449613576669,0.0576466781867959
2023-07-28,0.7558578987150416,0.7574896792031209,0.7544322897019993,0.7556294393229561,-1.0,-1.0,-1,-0.0007707420281092281,0.057440690893235384
2023-07-31,0.7549448890231013,0.7603984487871646,0.7540340823405217,0.7581501137225171,-1.0,-1.0,-1,0.00333586050037904,0.05823185482310717
2023-08-01,0.7582650894752806,0.7584663809776632,0.7518514341566107,0.7529270037269887,-1.0,-1.0,-1,-0.006889282084101889,0.061420706206284384
2023-08-02,0.752756972411457,0.753835136255701,0.7488392990864161,0.7490636704119851,-1.0,-1.0,-1,-0.005131086142322161,0.060824729575716226
2023-08-03,0.7489514679448772,0.7502719735904265,0.7474679523115446,0.7488953793155096,-1.0,-1.0,-1,-0.00022466861379466518,0.06067179438562943
2023-08-04,0.7490356166435713,0.7508071176514753,0.7465750867893538,0.747412085653425,-1.0,-1.0,-1,-0.0019806420269816716,0.06056121393955015
2023-08-07,0.7476635514018692,0.7487551944891617,0.7462965036008806,0.747971128314447,-1.0,-1.0,-1,0.0007479711283144841,0.06017858760234316
2023-08-08,0.7482789583956899,0.7483069555131515,0.7406035919274209,0.7452397808995044,-1.0,-1.0,-1,-0.0036516749264075,0.060506940858661214
2023-08-09,0.7451842468050226,0.7460459564309161,0.743245754208629,0.7451842468050226,-1.0,-1.0,-1,-7.451842468042535e-05,0.05905481110534501
