date,open,high,low,close,volume,average,barCount
2023-08-31,1.35265,1.3558,1.35041,1.35082,-1.0,-1.0,-1
2023-09-01,1.351595,1.361275,1.34893,1.359075,-1.0,-1.0,-1
2023-09-04,1.3595,1.36048,1.35755,1.35903,-1.0,-1.0,-1
2023-09-05,1.3592,1.36697,1.358795,1.364115,-1.0,-1.0,-1
2023-09-06,1.363775,1.36768,1.362245,1.36365,-1.0,-1.0,-1
2023-09-07,1.36365,1.36948,1.363215,1.368465,-1.0,-1.0,-1
2023-09-08,1.3684,1.368975,1.36081,1.364055,-1.0,-1.0,-1
2023-09-11,1.363975,1.363975,1.3561,1.35724,-1.0,-1.0,-1
2023-09-12,1.35776,1.359325,1.35436,1.3553,-1.0,-1.0,-1
2023-09-13,1.355175,1.3587,1.35211,1.35492,-1.0,-1.0,-1
2023-09-14,1.355475,1.355515,1.349335,1.350815,-1.0,-1.0,-1
2023-09-15,1.35105,1.354985,1.349415,1.35251,-1.0,-1.0,-1
2023-09-18,1.352525,1.35285,1.347195,1.348615,-1.0,-1.0,-1
2023-09-19,1.3489,1.3491,1.33798,1.3448,-1.0,-1.0,-1
2023-09-20,1.344555,1.34774,1.33957,1.34621,-1.0,-1.0,-1
2023-09-21,1.345975,1.35238,1.34572,1.348335,-1.0,-1.0,-1
2023-09-22,1.3476,1.349175,1.342365,1.34823,-1.0,-1.0,-1
2023-09-25,1.34755,1.349175,1.345325,1.34544,-1.0,-1.0,-1
2023-09-26,1.345395,1.352825,1.344905,1.35166,-1.0,-1.0,-1
2023-09-27,1.35182,1.35432,1.349535,1.3498,-1.0,-1.0,-1
2023-09-28,1.350125,1.35165,1.347035,1.348695,-1.0,-1.0,-1
2023-09-29,1.34885,1.35849,1.3417,1.357795,-1.0,-1.0,-1
2023-10-02,1.356545,1.36801,1.356175,1.367565,-1.0,-1.0,-1
2023-10-03,1.3668,1.37361,1.3668,1.37074,-1.0,-1.0,-1
2023-10-04,1.371075,1.37798,1.369055,1.374535,-1.0,-1.0,-1
2023-10-05,1.374025,1.37856,1.370375,1.37049,-1.0,-1.0,-1
2023-10-06,1.370725,1.374565,1.364385,1.3663,-1.0,-1.0,-1
2023-10-09,1.3674,1.36798,1.35812,1.358995,-1.0,-1.0,-1
2023-10-10,1.35936,1.361725,1.35694,1.358345,-1.0,-1.0,-1
2023-10-11,1.358355,1.362385,1.357135,1.359315,-1.0,-1.0,-1
2023-10-12,1.3596,1.37006,1.35785,1.369055,-1.0,-1.0,-1
2023-10-13,1.3691,1.369495,1.36366,1.36572,-1.0,-1.0,-1
2023-10-16,1.3661,1.3664,1.36066,1.361075,-1.0,-1.0,-1
2023-10-17,1.360975,1.37032,1.36062,1.365015,-1.0,-1.0,-1
2023-10-18,1.36475,1.371675,1.361705,1.37155,-1.0,-1.0,-1
2023-10-19,1.37135,1.37409,1.367945,1.371885,-1.0,-1.0,-1
2023-10-20,1.372275,1.37342,1.36698,1.37156,-1.0,-1.0,-1
2023-10-23,1.37108,1.373675,1.366755,1.369135,-1.0,-1.0,-1
2023-10-24,1.368745,1.37548,1.36611,1.37407,-1.0,-1.0,-1
2023-10-25,1.3738,1.38102,1.373055,1.379675,-1.0,-1.0,-1
2023-10-26,1.3796,1.3844,1.37896,1.383105,-1.0,-1.0,-1
2023-10-27,1.38282,1.38809,1.37963,1.38704,-1.0,-1.0,-1
2023-10-30,1.38645,1.38731,1.381335,1.382595,-1.0,-1.0,-1
2023-10-31,1.38261,1.38922,1.381375,1.38745,-1.0,-1.0,-1
2023-11-01,1.387325,1.389935,1.384125,1.385605,-1.0,-1.0,-1
2023-11-02,1.38563,1.385835,1.37359,1.37412,-1.0,-1.0,-1
2023-11-03,1.373925,1.37607,1.36533,1.36575,-1.0,-1.0,-1
2023-11-06,1.366325,1.37029,1.36294,1.36992,-1.0,-1.0,-1
2023-11-07,1.36985,1.378285,1.368855,1.376695,-1.0,-1.0,-1
2023-11-08,1.37648,1.381485,1.37548,1.37925,-1.0,-1.0,-1
2023-11-09,1.379325,1.38163,1.37467,1.38074,-1.0,-1.0,-1
2023-11-10,1.38074,1.38549,1.379135,1.3804,-1.0,-1.0,-1
2023-11-13,1.3796,1.383195,1.377725,1.38055,-1.0,-1.0,-1
2023-11-14,1.38045,1.384355,1.36846,1.36928,-1.0,-1.0,-1
2023-11-15,1.36918,1.371005,1.36547,1.368275,-1.0,-1.0,-1
2023-11-16,1.368125,1.377695,1.36776,1.375495,-1.0,-1.0,-1
2023-11-17,1.37576,1.3771,1.37082,1.37227,-1.0,-1.0,-1
2023-11-20,1.371625,1.374945,1.369,1.37247,-1.0,-1.0,-1
2023-11-21,1.37304,1.37323,1.368115,1.370105,-1.0,-1.0,-1
2023-11-22,1.3703,1.376565,1.3686,1.36871,-1.0,-1.0,-1
2023-11-23,1.369055,1.37113,1.365095,1.369705,-1.0,-1.0,-1
2023-11-24,1.3697,1.37118,1.3594,1.36345,-1.0,-1.0,-1
2023-11-27,1.36388,1.36612,1.361355,1.36162,-1.0,-1.0,-1
2023-11-28,1.36189,1.362115,1.356025,1.35741,-1.0,-1.0,-1
2023-11-29,1.35745,1.361525,1.354135,1.35889,-1.0,-1.0,-1
2023-11-30,1.35931,1.362675,1.355235,1.356125,-1.0,-1.0,-1
2023-12-01,1.356405,1.35678,1.34872,1.349645,-1.0,-1.0,-1
2023-12-04,1.349905,1.356195,1.34802,1.353695,-1.0,-1.0,-1
2023-12-05,1.353695,1.35945,1.35343,1.359235,-1.0,-1.0,-1
2023-12-06,1.358885,1.35964,1.35488,1.35933,-1.0,-1.0,-1
2023-12-07,1.359285,1.36196,1.358385,1.3599,-1.0,-1.0,-1
2023-12-08,1.3595,1.36097,1.35507,1.35822,-1.0,-1.0,-1
2023-12-11,1.358915,1.360465,1.35503,1.35738,-1.0,-1.0,-1
2023-12-12,1.357345,1.361865,1.3545,1.35901,-1.0,-1.0,-1
2023-12-13,1.35905,1.360845,1.349505,1.351835,-1.0,-1.0,-1
2023-12-14,1.35145,1.35182,1.33943,1.34069,-1.0,-1.0,-1
2023-12-15,1.34076,1.341505,1.33503,1.338285,-1.0,-1.0,-1
2023-12-18,1.33742,1.34094,1.33498,1.33989,-1.0,-1.0,-1
2023-12-19,1.33972,1.340045,1.333235,1.333275,-1.0,-1.0,-1
2023-12-20,1.334045,1.337065,1.331175,1.336955,-1.0,-1.0,-1
2023-12-21,1.33697,1.337115,1.327605,1.328275,-1.0,-1.0,-1
2023-12-22,1.328175,1.329295,1.321925,1.32585,-1.0,-1.0,-1
2023-12-26,1.325265,1.32622,1.31952,1.31957,-1.0,-1.0,-1
2023-12-27,1.31969,1.32195,1.317735,1.32084,-1.0,-1.0,-1
2023-12-28,1.3208,1.32355,1.318255,1.32293,-1.0,-1.0,-1
2023-12-29,1.322775,1.326545,1.317805,1.32496,-1.0,-1.0,-1
2024-01-02,1.324485,1.333405,1.32288,1.33212,-1.0,-1.0,-1
2024-01-03,1.33243,1.3372,1.33179,1.335285,-1.0,-1.0,-1
2024-01-04,1.335215,1.33661,1.33172,1.335015,-1.0,-1.0,-1
2024-01-05,1.335805,1.33993,1.328745,1.3365,-1.0,-1.0,-1
2024-01-08,1.335475,1.340515,1.3345,1.334765,-1.0,-1.0,-1
2024-01-09,1.33465,1.34148,1.334075,1.339045,-1.0,-1.0,-1
2024-01-10,1.33913,1.33948,1.33653,1.33807,-1.0,-1.0,-1
2024-01-11,1.3379,1.344315,1.33508,1.339485,-1.0,-1.0,-1
2024-01-12,1.33921,1.341195,1.334335,1.34106,-1.0,-1.0,-1
2024-01-15,1.340625,1.344845,1.33822,1.34261,-1.0,-1.0,-1
2024-01-16,1.342475,1.35019,1.342405,1.34952,-1.0,-1.0,-1
2024-01-17,1.349435,1.354195,1.348035,1.35059,-1.0,-1.0,-1
2024-01-18,1.350655,1.352865,1.348075,1.348725,-1.0,-1.0,-1
2024-01-19,1.348725,1.350235,1.34273,1.342985,-1.0,-1.0,-1
2024-01-22,1.342975,1.34827,1.341475,1.34791,-1.0,-1.0,-1
2024-01-23,1.34795,1.3492,1.34534,1.34616,-1.0,-1.0,-1
2024-01-24,1.346025,1.35284,1.342995,1.35234,-1.0,-1.0,-1
2024-01-25,1.35212,1.353465,1.346835,1.3475,-1.0,-1.0,-1
2024-01-26,1.347255,1.348325,1.341425,1.34539,-1.0,-1.0,-1
2024-01-29,1.346095,1.346525,1.341,1.341465,-1.0,-1.0,-1
2024-01-30,1.34163,1.344655,1.339565,1.33979,-1.0,-1.0,-1
2024-01-31,1.340275,1.344645,1.33587,1.3434,-1.0,-1.0,-1
2024-02-01,1.343795,1.34644,1.33679,1.338645,-1.0,-1.0,-1
2024-02-02,1.33858,1.34758,1.33659,1.346185,-1.0,-1.0,-1
2024-02-05,1.34672,1.3544,1.346025,1.35404,-1.0,-1.0,-1
2024-02-06,1.35385,1.354425,1.347655,1.349235,-1.0,-1.0,-1
2024-02-07,1.3493,1.3493,1.345505,1.34626,-1.0,-1.0,-1
2024-02-08,1.346405,1.349315,1.344785,1.3458,-1.0,-1.0,-1
2024-02-09,1.345705,1.348185,1.3413,1.346315,-1.0,-1.0,-1
2024-02-12,1.346475,1.347515,1.34302,1.34507,-1.0,-1.0,-1
2024-02-13,1.345225,1.358615,1.34386,1.35641,-1.0,-1.0,-1
2024-02-14,1.35648,1.357245,1.353105,1.354175,-1.0,-1.0,-1
2024-02-15,1.354195,1.355185,1.346355,1.34648,-1.0,-1.0,-1
2024-02-16,1.3466,1.350785,1.3461,1.348635,-1.0,-1.0,-1
2024-02-19,1.34795,1.34967,1.34682,1.34908,-1.0,-1.0,-1
2024-02-20,1.34895,1.35298,1.34724,1.3523,-1.0,-1.0,-1
2024-02-21,1.35232,1.353635,1.349425,1.35061,-1.0,-1.0,-1
2024-02-22,1.350425,1.35079,1.34409,1.348175,-1.0,-1.0,-1
2024-02-23,1.34835,1.351765,1.34618,1.350115,-1.0,-1.0,-1
2024-02-26,1.349535,1.35287,1.34953,1.35053,-1.0,-1.0,-1
2024-02-27,1.350565,1.353945,1.34845,1.352785,-1.0,-1.0,-1
2024-02-28,1.352725,1.36062,1.352485,1.35769,-1.0,-1.0,-1
2024-02-29,1.358025,1.359765,1.35412,1.357885,-1.0,-1.0,-1
2024-03-01,1.357555,1.36019,1.354515,1.356065,-1.0,-1.0,-1
2024-03-04,1.35535,1.35841,1.35457,1.357365,-1.0,-1.0,-1
2024-03-05,1.357575,1.360525,1.35554,1.35924,-1.0,-1.0,-1
2024-03-06,1.35915,1.360015,1.3499,1.351405,-1.0,-1.0,-1
2024-03-07,1.351675,1.352565,1.34544,1.345865,-1.0,-1.0,-1
2024-03-08,1.345915,1.34981,1.34202,1.348285,-1.0,-1.0,-1
2024-03-11,1.3484,1.35099,1.346955,1.348225,-1.0,-1.0,-1
2024-03-12,1.348305,1.35256,1.34668,1.34913,-1.0,-1.0,-1
2024-03-13,1.3492,1.34986,1.34592,1.347115,-1.0,-1.0,-1
2024-03-14,1.347175,1.354125,1.345975,1.35322,-1.0,-1.0,-1
2024-03-15,1.353475,1.355205,1.351015,1.35426,-1.0,-1.0,-1
2024-03-18,1.354325,1.355165,1.352095,1.35341,-1.0,-1.0,-1
2024-03-19,1.35343,1.361355,1.353185,1.356685,-1.0,-1.0,-1
2024-03-20,1.356625,1.3605,1.348205,1.349215,-1.0,-1.0,-1
2024-03-21,1.34915,1.35417,1.3456,1.353035,-1.0,-1.0,-1
2024-03-22,1.353075,1.361415,1.35195,1.36024,-1.0,-1.0,-1
2024-03-25,1.360375,1.361415,1.357045,1.35861,-1.0,-1.0,-1
2024-03-26,1.35854,1.35906,1.355285,1.358455,-1.0,-1.0,-1
2024-03-27,1.3584,1.36082,1.35652,1.35678,-1.0,-1.0,-1
2024-03-28,1.3567,1.3614,1.352505,1.353995,-1.0,-1.0,-1
2024-03-29,1.35385,1.356115,1.35322,1.354275,-1.0,-1.0,-1
2024-04-01,1.35492,1.35867,1.3515,1.357015,-1.0,-1.0,-1
2024-04-02,1.357195,1.35846,1.355655,1.356675,-1.0,-1.0,-1
2024-04-03,1.356475,1.35891,1.35117,1.35269,-1.0,-1.0,-1
2024-04-04,1.352725,1.355915,1.347795,1.354245,-1.0,-1.0,-1
2024-04-05,1.354555,1.364755,1.354025,1.358965,-1.0,-1.0,-1
2024-04-08,1.35925,1.36169,1.35695,1.357205,-1.0,-1.0,-1
2024-04-09,1.357525,1.35987,1.35471,1.35712,-1.0,-1.0,-1
2024-04-10,1.35713,1.3703,1.35561,1.368185,-1.0,-1.0,-1
2024-04-11,1.36825,1.372585,1.366095,1.368925,-1.0,-1.0,-1
2024-04-12,1.368785,1.37873,1.368205,1.376665,-1.0,-1.0,-1
2024-04-15,1.37785,1.37936,1.37253,1.37881,-1.0,-1.0,-1
2024-04-16,1.37877,1.38461,1.37742,1.382875,-1.0,-1.0,-1
2024-04-17,1.382725,1.38378,1.375985,1.377295,-1.0,-1.0,-1
2024-04-18,1.37741,1.378175,1.37419,1.376715,-1.0,-1.0,-1
2024-04-19,1.37675,1.38046,1.37235,1.37537,-1.0,-1.0,-1
2024-04-22,1.3745,1.37532,1.368705,1.37004,-1.0,-1.0,-1
2024-04-23,1.3695,1.371435,1.365635,1.36632,-1.0,-1.0,-1
2024-04-24,1.366305,1.3729,1.365475,1.3703,-1.0,-1.0,-1
2024-04-25,1.370425,1.37312,1.365025,1.365755,-1.0,-1.0,-1
2024-04-26,1.365815,1.36959,1.36333,1.36713,-1.0,-1.0,-1
2024-04-29,1.3668,1.367695,1.363215,1.366055,-1.0,-1.0,-1
2024-04-30,1.366225,1.378485,1.365895,1.37783,-1.0,-1.0,-1
2024-05-01,1.37721,1.378335,1.37035,1.37393,-1.0,-1.0,-1
2024-05-02,1.37325,1.374105,1.366955,1.36737,-1.0,-1.0,-1
2024-05-03,1.367405,1.369175,1.360985,1.368625,-1.0,-1.0,-1
2024-05-06,1.36805,1.369725,1.364805,1.366565,-1.0,-1.0,-1
2024-05-07,1.36648,1.37415,1.366095,1.37261,-1.0,-1.0,-1
2024-05-08,1.372175,1.37627,1.371745,1.372135,-1.0,-1.0,-1
2024-05-09,1.372325,1.373805,1.36745,1.367695,-1.0,-1.0,-1
2024-05-10,1.367835,1.369055,1.363205,1.367255,-1.0,-1.0,-1
2024-05-13,1.3669,1.36898,1.36608,1.36661,-1.0,-1.0,-1
2024-05-14,1.36683,1.36912,1.36329,1.365065,-1.0,-1.0,-1
2024-05-15,1.365345,1.366095,1.35898,1.36026,-1.0,-1.0,-1
2024-05-16,1.36027,1.364125,1.35901,1.361785,-1.0,-1.0,-1
2024-05-17,1.36155,1.364385,1.36013,1.361235,-1.0,-1.0,-1
2024-05-20,1.361575,1.363545,1.35961,1.362475,-1.0,-1.0,-1
2024-05-21,1.36265,1.36757,1.361485,1.365445,-1.0,-1.0,-1
2024-05-22,1.364925,1.369835,1.3624,1.369475,-1.0,-1.0,-1
2024-05-23,1.3693,1.37435,1.365685,1.37293,-1.0,-1.0,-1
2024-05-24,1.37305,1.373865,1.36481,1.366435,-1.0,-1.0,-1
2024-05-27,1.366605,1.367105,1.36299,1.363205,-1.0,-1.0,-1
2024-05-28,1.363575,1.36538,1.361495,1.36457,-1.0,-1.0,-1
2024-05-29,1.364395,1.371955,1.36421,1.371775,-1.0,-1.0,-1
2024-05-30,1.371675,1.373485,1.36602,1.368055,-1.0,-1.0,-1
2024-05-31,1.368,1.36897,1.36193,1.3628,-1.0,-1.0,-1
2024-06-03,1.36332,1.36687,1.36028,1.362715,-1.0,-1.0,-1
2024-06-04,1.363,1.369915,1.36208,1.36756,-1.0,-1.0,-1
2024-06-05,1.36787,1.374175,1.36655,1.36947,-1.0,-1.0,-1
2024-06-06,1.369375,1.371005,1.36643,1.367035,-1.0,-1.0,-1
2024-06-07,1.3671,1.376765,1.36629,1.3765,-1.0,-1.0,-1
2024-06-10,1.3763,1.37819,1.3754,1.37588,-1.0,-1.0,-1
2024-06-11,1.37577,1.37918,1.374815,1.37585,-1.0,-1.0,-1
2024-06-12,1.375895,1.376065,1.368015,1.37235,-1.0,-1.0,-1
2024-06-13,1.371975,1.37636,1.37142,1.37429,-1.0,-1.0,-1
2024-06-14,1.373975,1.377955,1.37277,1.373395,-1.0,-1.0,-1
2024-06-17,1.37415,1.376455,1.372085,1.372405,-1.0,-1.0,-1
2024-06-18,1.372325,1.37567,1.370925,1.37182,-1.0,-1.0,-1
2024-06-19,1.371825,1.3726,1.369815,1.370595,-1.0,-1.0,-1
2024-06-20,1.3708,1.37208,1.368225,1.368935,-1.0,-1.0,-1
2024-06-21,1.36902,1.37187,1.367455,1.369375,-1.0,-1.0,-1
2024-06-24,1.369345,1.370825,1.365015,1.36592,-1.0,-1.0,-1
2024-06-25,1.36575,1.36808,1.362025,1.365795,-1.0,-1.0,-1
2024-06-26,1.36601,1.370785,1.36504,1.37019,-1.0,-1.0,-1
2024-06-27,1.369725,1.371255,1.36758,1.37009,-1.0,-1.0,-1
2024-06-28,1.369575,1.37344,1.36554,1.367905,-1.0,-1.0,-1
2024-07-01,1.367275,1.374885,1.366355,1.37357,-1.0,-1.0,-1
2024-07-02,1.373475,1.37552,1.36675,1.3678,-1.0,-1.0,-1
2024-07-03,1.367755,1.36867,1.361735,1.363985,-1.0,-1.0,-1
2024-07-04,1.36369,1.364185,1.36083,1.36142,-1.0,-1.0,-1
2024-07-05,1.361225,1.36533,1.360265,1.36413,-1.0,-1.0,-1
2024-07-08,1.36465,1.36475,1.362425,1.363485,-1.0,-1.0,-1
2024-07-09,1.363725,1.36485,1.36283,1.363625,-1.0,-1.0,-1
2024-07-10,1.363675,1.364315,1.36082,1.361965,-1.0,-1.0,-1
2024-07-11,1.361875,1.36482,1.35888,1.36321,-1.0,-1.0,-1
2024-07-12,1.363375,1.363955,1.36114,1.363855,-1.0,-1.0,-1
2024-07-15,1.3633,1.36891,1.363125,1.368325,-1.0,-1.0,-1
2024-07-16,1.36822,1.370795,1.366535,1.36733,-1.0,-1.0,-1
2024-07-17,1.36725,1.370165,1.365685,1.368275,-1.0,-1.0,-1
2024-07-18,1.36835,1.37185,1.36705,1.370585,-1.0,-1.0,-1
2024-07-19,1.370675,1.374795,1.370165,1.37309,-1.0,-1.0,-1
2024-07-22,1.37235,1.377505,1.370545,1.37573,-1.0,-1.0,-1
2024-07-23,1.37566,1.37858,1.37527,1.378525,-1.0,-1.0,-1
2024-07-24,1.37835,1.381655,1.37778,1.380755,-1.0,-1.0,-1
2024-07-25,1.380725,1.384905,1.379685,1.382485,-1.0,-1.0,-1
2024-07-26,1.3823,1.38491,1.380725,1.38363,-1.0,-1.0,-1
2024-07-29,1.383275,1.386505,1.38164,1.38524,-1.0,-1.0,-1
2024-07-30,1.38538,1.38645,1.38383,1.38494,-1.0,-1.0,-1
2024-07-31,1.38475,1.38589,1.378745,1.380835,-1.0,-1.0,-1
2024-08-01,1.38042,1.388915,1.379485,1.387505,-1.0,-1.0,-1
2024-08-02,1.38752,1.388845,1.383405,1.387365,-1.0,-1.0,-1
2024-08-05,1.38675,1.394685,1.38093,1.382475,-1.0,-1.0,-1
2024-08-06,1.382675,1.38559,1.375665,1.378515,-1.0,-1.0,-1
2024-08-07,1.378025,1.37908,1.3721,1.375925,-1.0,-1.0,-1
2024-08-08,1.37592,1.37657,1.37267,1.37333,-1.0,-1.0,-1
2024-08-09,1.37325,1.37559,1.37182,1.37305,-1.0,-1.0,-1
2024-08-12,1.373125,1.374785,1.371865,1.374225,-1.0,-1.0,-1
2024-08-13,1.374115,1.37474,1.370535,1.37055,-1.0,-1.0,-1
2024-08-14,1.37055,1.37246,1.368895,1.37158,-1.0,-1.0,-1
2024-08-15,1.37175,1.37387,1.369535,1.37295,-1.0,-1.0,-1
2024-08-16,1.372865,1.373715,1.36778,1.36797,-1.0,-1.0,-1
2024-08-19,1.36815,1.36864,1.362985,1.36341,-1.0,-1.0,-1
2024-08-20,1.36375,1.36414,1.36051,1.362055,-1.0,-1.0,-1
2024-08-21,1.362075,1.36252,1.357575,1.35948,-1.0,-1.0,-1
2024-08-22,1.359175,1.361895,1.35713,1.36157,-1.0,-1.0,-1
2024-08-23,1.36141,1.36168,1.34988,1.350985,-1.0,-1.0,-1
2024-08-26,1.35055,1.351545,1.346315,1.34872,-1.0,-1.0,-1
2024-08-27,1.34842,1.348845,1.34428,1.34439,-1.0,-1.0,-1
2024-08-28,1.344695,1.34883,1.344105,1.34807,-1.0,-1.0,-1
2024-08-29,1.34786,1.349115,1.345015,1.34848,-1.0,-1.0,-1
2024-08-30,1.3484,1.35095,1.34656,1.3492,-1.0,-1.0,-1
2024-09-02,1.34895,1.350545,1.348555,1.349405,-1.0,-1.0,-1
2024-09-03,1.349425,1.356255,1.34921,1.355075,-1.0,-1.0,-1
2024-09-04,1.3551,1.35655,1.35001,1.350655,-1.0,-1.0,-1
2024-09-05,1.35085,1.352525,1.350225,1.350365,-1.0,-1.0,-1
2024-09-06,1.3505,1.35826,1.34661,1.35771,-1.0,-1.0,-1
2024-09-09,1.356485,1.357725,1.354645,1.355865,-1.0,-1.0,-1
2024-09-10,1.355625,1.36155,1.35555,1.36103,-1.0,-1.0,-1
2024-09-11,1.361075,1.3623,1.356675,1.35754,-1.0,-1.0,-1
2024-09-12,1.357445,1.360465,1.35651,1.358015,-1.0,-1.0,-1
2024-09-13,1.358205,1.360025,1.356535,1.358315,-1.0,-1.0,-1
2024-09-16,1.359725,1.360755,1.356685,1.358685,-1.0,-1.0,-1
2024-09-17,1.35865,1.36171,1.358025,1.35979,-1.0,-1.0,-1
2024-09-18,1.359595,1.36231,1.35405,1.360435,-1.0,-1.0,-1
2024-09-19,1.36035,1.364755,1.353315,1.35589,-1.0,-1.0,-1
2024-09-20,1.355725,1.358985,1.354205,1.35711,-1.0,-1.0,-1
2024-09-23,1.356225,1.358225,1.34871,1.354115,-1.0,-1.0,-1
2024-09-24,1.3536,1.353845,1.34308,1.34314,-1.0,-1.0,-1
2024-09-25,1.3439,1.34871,1.34196,1.34852,-1.0,-1.0,-1
2024-09-26,1.3484,1.34898,1.34577,1.346425,-1.0,-1.0,-1
