date,open,high,low,close,volume,average,barCount,returns,volatility
2023-05-25,0.7409602845287493,0.7414162533271054,0.7378766860482276,0.7382471060713443,-1.0,-1.0,-1,,
2023-05-26,0.7383206895915241,0.7406941044452757,0.7376943363517326,0.7395082270290257,-1.0,-1.0,-1,0.0017082640044370212,
2023-05-29,0.7389344565137073,0.7402801219981641,0.7386915556474817,0.7387379401031278,-1.0,-1.0,-1,-0.00104162049554557,
2023-05-30,0.73894810736916,0.7410810890927685,0.7376752900908078,0.7404856845605032,-1.0,-1.0,-1,0.0023658517621709674,
2023-05-31,0.7401787531688904,0.7405350365639174,0.7373706836163607,0.7398337593542731,-1.0,-1.0,-1,-0.0008804021736316114,
2023-06-01,0.739316871211001,0.7424566405321928,0.7379229682213473,0.7421673513160483,-1.0,-1.0,-1,0.003154211243093341,
2023-06-02,0.7417847340701728,0.7444575138096869,0.7400472890217685,0.7407681765991333,-1.0,-1.0,-1,-0.0018852550094448084,
2023-06-05,0.7402061474120543,0.7417324645173732,0.7392622163081245,0.7411305204959645,-1.0,-1.0,-1,0.0004891461435272415,
2023-06-06,0.7413310599180829,0.7422499823715629,0.7403239657674199,0.7414959681156734,-1.0,-1.0,-1,0.0004930948187971129,
2023-06-07,0.7416747014759326,0.7439230783536982,0.7409053863821591,0.741399762752076,-1.0,-1.0,-1,-0.0001297449584816146,
2023-06-08,0.7414547341884777,0.744890054227996,0.7412568751575171,0.7448401200682273,-1.0,-1.0,-1,0.004640353948024867,
2023-06-09,0.7442940556955242,0.745242557821507,0.743649235528586,0.7441112892844254,-1.0,-1.0,-1,-0.0009785063454089693,
2023-06-12,0.7441860465116279,0.745589836119354,0.7435220640172496,0.744274667123155,-1.0,-1.0,-1,0.00021956102680120715,
2023-06-13,0.7442275847954305,0.7481446013885563,0.7437487914082139,0.7449344457687723,-1.0,-1.0,-1,0.0008864719904648766,
2023-06-14,0.7451287209865505,0.7472640793893358,0.7444131790909226,0.7455064598134743,-1.0,-1.0,-1,0.0007678716536079211,
2023-06-15,0.7454342154304883,0.7484273669951015,0.7431601398627383,0.7482005776108459,-1.0,-1.0,-1,0.0036138087898602844,
2023-06-16,0.7482509633731154,0.7489430541148804,0.7470352040339902,0.7475769163199778,-1.0,-1.0,-1,-0.0008335482616969037,
2023-06-19,0.7475964773253988,0.7480074950351002,0.7453703186085426,0.745650990597341,-1.0,-1.0,-1,-0.002576224172513797,
2023-06-20,0.7455009020560914,0.7460988357127668,0.7432236582954909,0.7444353457902182,-1.0,-1.0,-1,-0.0016303134072803704,
2023-06-21,0.7448207030362616,0.7464887037596903,0.7434253322181954,0.7460960524057868,-1.0,-1.0,-1,0.002230827196693319,
2023-06-22,0.7459903021260723,0.7464413409072248,0.7433479648991091,0.7434778406429596,-1.0,-1.0,-1,-0.003509215407834887,
2023-06-23,0.7438400743840073,0.7440171719163279,0.7390136384966984,0.739642235050906,-1.0,-1.0,-1,-0.005159004589479932,
2023-06-26,0.7397407208773324,0.7405981070312384,0.7385551645316267,0.7388225385203602,-1.0,-1.0,-1,-0.0011082338077805787,
2023-06-27,0.73894810736916,0.7426744449436867,0.7385251652450058,0.7411744650573299,-1.0,-1.0,-1,0.003183344327421178,
2023-06-28,0.7412898443291327,0.7413530434395816,0.7383861094805084,0.7392021052475957,-1.0,-1.0,-1,-0.0026611275788914757,
2023-06-29,0.7392348918868972,0.7400335975253276,0.7368952392883066,0.7372184746949759,-1.0,-1.0,-1,-0.0026834752478894774,
2023-06-30,0.7373679650487585,0.7398063926670391,0.7367595106443331,0.7394836185891391,-1.0,-1.0,-1,0.0030725544352376843,
2023-07-03,0.7395629183152757,0.7419168162865579,0.7389126161940089,0.7400418123623985,-1.0,-1.0,-1,0.0007548426486096993,
2023-07-04,0.7400664579679256,0.7420599584446423,0.7399651476415461,0.7409932273219023,-1.0,-1.0,-1,0.0012856232494034003,
2023-07-05,0.7411607318221066,0.7412953394762007,0.7387188399159338,0.7388798581350673,-1.0,-1.0,-1,-0.0028520762524013588,
2023-07-06,0.7389781410265884,0.7408642181104258,0.7375283948432014,0.7387897884475442,-1.0,-1.0,-1,-0.000121900315093737,0.03736677482281942
2023-07-07,0.7390136384966984,0.7431187206468105,0.7386670015290406,0.7426744449436867,-1.0,-1.0,-1,0.005258135070201231,0.04007297024778917
2023-07-10,0.7425283088917766,0.7438428408845779,0.7408559850050749,0.74360499702558,-1.0,-1.0,-1,0.0012529744199880621,0.040034106871837526
2023-07-11,0.7434944237918216,0.7460737866975045,0.7434833682770516,0.7457177160157794,-1.0,-1.0,-1,0.0028411844980200662,0.04027825691496995
2023-07-12,0.745656550592797,0.7522784633960107,0.7455953952028392,0.7517751290234066,-1.0,-1.0,-1,0.008122930269097939,0.046133174976090416
2023-07-13,0.7517044899309183,0.7567187163023696,0.7515350102584528,0.7563609959761596,-1.0,-1.0,-1,0.006100051432547771,0.048322965636636475
2023-07-14,0.7558578987150416,0.7591659802540929,0.7557265176877792,0.7568332582807018,-1.0,-1.0,-1,0.000624387438081353,0.047728838709838774
2023-07-17,0.7566156581610457,0.7571083005568531,0.7549534382466961,0.7564925977199313,-1.0,-1.0,-1,-0.00045011309564335633,0.04784576885907625
2023-07-18,0.7564153476674041,0.7590680162895996,0.7555780549909709,0.7559693227648822,-1.0,-1.0,-1,-0.000691711930329908,0.04801075434879523
2023-07-19,0.7562237212256874,0.7563409736377353,0.7534290439362148,0.754734069450629,-1.0,-1.0,-1,-0.0016339992603605635,0.04841898707227364
2023-07-20,0.7544322897019993,0.7568160747734282,0.7530744263455558,0.7536164167800231,-1.0,-1.0,-1,-0.0014808562589727625,0.04721434819768143
2023-07-21,0.7534517508335059,0.7540881001127361,0.7512357828628093,0.7516140912609829,-1.0,-1.0,-1,-0.0026569558126076087,0.04788443483063903
2023-07-24,0.7514559458951718,0.7522812930210864,0.7505591665791014,0.7508747691060085,-1.0,-1.0,-1,-0.0009836459475287551,0.048037219912493566
2023-07-25,0.7508634930169694,0.7533864721925053,0.7504155426067185,0.753321204861935,-1.0,-1.0,-1,0.0032581142110277295,0.04877546673550792
2023-07-26,0.7527428066015543,0.7553269432673932,0.7519079664649048,0.7544635952453704,-1.0,-1.0,-1,0.001516471826443322,0.048875641364536745
2023-07-27,0.7544721335717465,0.7567502118900593,0.7506887569344874,0.7510383104642168,-1.0,-1.0,-1,-0.0045400265867562295,0.04992265412737093
2023-07-28,0.75125835774923,0.7519079664649048,0.749512816669165,0.750778933143136,-1.0,-1.0,-1,-0.00034535830924575794,0.04986070620885544
2023-07-31,0.750778933143136,0.7531821947729155,0.7505535332307577,0.7521058965102287,-1.0,-1.0,-1,0.0017674488567991364,0.04938605626606868
2023-08-01,0.7520776144098071,0.7525303834142303,0.7477194556602363,0.7481390042269854,-1.0,-1.0,-1,-0.005274379979800292,0.05169402857957117
2023-08-02,0.7482789583956899,0.7493443237167479,0.744407637622362,0.7454897867899211,-1.0,-1.0,-1,-0.003541076487252104,0.05239702885096013
2023-08-03,0.7460737866975045,0.7467144563918757,0.743549706297866,0.7456843518138772,-1.0,-1.0,-1,0.0002609895231346915,0.05134534529966796
2023-08-04,0.7446016381236039,0.7482509633731154,0.7441860465116279,0.7464636285596984,-1.0,-1.0,-1,0.0010450490799835954,0.048910242560112345
2023-08-07,0.7469933517591694,0.7470491558344539,0.7450732034422383,0.7456843518138772,-1.0,-1.0,-1,-0.001043958092539432,0.04889439184751635
2023-08-08,0.7457677679170707,0.7458233890214797,0.7405487466212464,0.7420874921153204,-1.0,-1.0,-1,-0.0048235686987494475,0.050296510275942855
2023-08-09,0.7418672799436181,0.7442968255740389,0.7414547341884777,0.7426937502320918,-1.0,-1.0,-1,0.0008169631252552545,0.04967619612653943
2023-08-10,0.7429972509101715,0.7458512026850642,0.7409053863821591,0.7410975654944973,-1.0,-1.0,-1,-0.0021491829399340467,0.04943381459515211
2023-08-11,0.7414822229637045,0.742032426817052,0.7385251652450058,0.7390163692125781,-1.0,-1.0,-1,-0.002808262203007783,0.04938155214798125
2023-08-14,0.7399186089530152,0.7403294466037387,0.736105999263894,0.737571913261543,-1.0,-1.0,-1,-0.001954565570143063,0.04963753961019985
2023-08-15,0.737571913261543,0.7380346138233883,0.7358622465874388,0.7361330928631897,-1.0,-1.0,-1,-0.0019507526960873545,0.04973484538925707
2023-08-16,0.7368110816386678,0.7373815580872323,0.7350509022749826,0.7354022650389763,-1.0,-1.0,-1,-0.0009927930578027544,0.049166735002654526
2023-08-17,0.7358893222459342,0.737354372511429,0.7339449541284403,0.7361601884570083,-1.0,-1.0,-1,0.0010306242638398189,0.04928631502262571
2023-08-18,0.7365939893930465,0.737925690882928,0.7359976448075366,0.7368110816386678,-1.0,-1.0,-1,0.0008841732979663064,0.046706105735216726
2023-08-21,0.7369875633348687,0.7376970573264383,0.7358487095053257,0.7366129798573181,-1.0,-1.0,-1,-0.00026886373764778426,0.04648546952632391
2023-08-22,0.7364583716905402,0.7386097149335805,0.7360301477948537,0.7364963396131922,-1.0,-1.0,-1,-0.00015834671301684367,0.045521061147075645
2023-08-23,0.7367133742945969,0.7395383062354172,0.7359326474441059,0.7392758792762488,-1.0,-1.0,-1,0.0037740033637050363,0.03982529042478112
2023-08-24,0.7391775171766376,0.7402143660804169,0.7370038582151978,0.7371342432027008,-1.0,-1.0,-1,-0.0028969375757865734,0.03500428559507356
2023-08-25,0.7377895824110964,0.739341468553959,0.7359949363548378,0.7370744776905983,-1.0,-1.0,-1,-8.107819254588033e-05,0.03480424539161456
2023-08-28,0.7374359352531249,0.7388989666497952,0.7364909153845587,0.737476723390918,-1.0,-1.0,-1,0.0005457327753091157,0.03502984648863567
2023-08-29,0.7375583132041377,0.7411936924416773,0.7366591036332026,0.7409657747908623,-1.0,-1.0,-1,0.004731066472039469,0.03858283941365492
2023-08-30,0.7408504963698325,0.7416857032663838,0.7384297291808968,0.7409191101561488,-1.0,-1.0,-1,-6.297812436306671e-05,0.03850862723199882
2023-08-31,0.7408504963698325,0.7418810393753361,0.7394535438311088,0.74000074000074,-1.0,-1.0,-1,-0.0012395012395013394,0.03846768005300927
2023-09-01,0.7409795008021104,0.7422995698373993,0.7380346138233883,0.7381817108099329,-1.0,-1.0,-1,-0.0024581450969971552,0.03837972841118126
2023-09-04,0.739111956983684,0.7394535438311088,0.7377542024323757,0.7380645732695154,-1.0,-1.0,-1,-0.00015868388325279703,0.03838218984255728
2023-09-05,0.7379529186037931,0.7382416560236827,0.733988050674535,0.7345703498024005,-1.0,-1.0,-1,-0.004734305904476543,0.038444195066208275
2023-09-06,0.7344840249724569,0.7355266738748281,0.7327429867336882,0.7333475113852201,-1.0,-1.0,-1,-0.001664698850844415,0.03785296629802643
2023-09-07,0.7339180213570144,0.7340257643043271,0.7319385025270176,0.7321260574645743,-1.0,-1.0,-1,-0.0016655867807319202,0.03636703633767166
2023-09-08,0.732171621027969,0.7343545757633616,0.7318661855866273,0.7323458869624123,-1.0,-1.0,-1,0.000300261813654501,0.036492381530001484
2023-09-11,0.7325980490913953,0.7357783247063324,0.732394159888969,0.7349806700083789,-1.0,-1.0,-1,0.003597730379691244,0.03797787844837589
2023-09-12,0.7349698662354843,0.7355050345319614,0.7333448224022177,0.7349347561670213,-1.0,-1.0,-1,-6.246945427423878e-05,0.035524822434223294
2023-09-13,0.7347646548810416,0.7355131491363236,0.7328879817364314,0.7346755856282762,-1.0,-1.0,-1,-0.0003526442811015995,0.034408354216516224
2023-09-14,0.7347403611248875,0.7359678529241843,0.7328906673702417,0.7333932271135476,-1.0,-1.0,-1,-0.0017454758805302006,0.03452172961269266
2023-09-15,0.7336488023183302,0.7346647908225674,0.732759094456311,0.7333502003879423,-1.0,-1.0,-1,-5.86680160309383e-05,0.034225085365115135
2023-09-18,0.7332050224544039,0.7340769532870131,0.7323780682063694,0.7334685360334755,-1.0,-1.0,-1,0.0001613630779273567,0.03426392197412208
2023-09-19,0.7334470176210646,0.7342467362732573,0.7322895765901668,0.7326570908384894,-1.0,-1.0,-1,-0.0011063122071661713,0.0318415369194086
2023-09-20,0.7328960386969109,0.7353914488682326,0.7320885387878809,0.732394159888969,-1.0,-1.0,-1,-0.00035887313834559453,0.03162486682491588
2023-09-21,0.7324022059954445,0.7325148700518621,0.7299936125558901,0.7317590756419357,-1.0,-1.0,-1,-0.0008671345046357137,0.03124706914647376
2023-09-22,0.7314753858532661,0.7337537742459763,0.730481533426835,0.7326248850694712,-1.0,-1.0,-1,0.0011831891893872015,0.03073411867636306
2023-09-25,0.7321180174244089,0.7325095043108184,0.7312106288777014,0.7318742200965342,-1.0,-1.0,-1,-0.0010246239081351805,0.030412343971884172
2023-09-26,0.7321555391227311,0.7322279132602814,0.7301828377825808,0.7302308259640873,-1.0,-1.0,-1,-0.002245459789839588,0.030566597465392416
2023-09-27,0.7308338814587444,0.7308819552554068,0.7278126319160395,0.7284992551095116,-1.0,-1.0,-1,-0.0023712650753815456,0.031107520193849953
2023-09-28,0.7290622436890549,0.7329282683103805,0.7282949886021834,0.7321126574957355,-1.0,-1.0,-1,0.0049600632545336865,0.03448330997544933
2023-09-29,0.7321180174244089,0.7348861477635578,0.7313175783149712,0.7319947589175261,-1.0,-1.0,-1,-0.00016103884696205828,0.03433537093568981
2023-10-02,0.7320242300020131,0.7329793043293422,0.7278099833695418,0.728340076548542,-1.0,-1.0,-1,-0.004992771224740178,0.03702269252028987
2023-10-03,0.728650539201399,0.7286823964906657,0.7265356238579768,0.7282419511058354,-1.0,-1.0,-1,-0.0001347247609545521,0.037023950271757554
2023-10-04,0.7276299274189147,0.7303694939269777,0.7270215743652193,0.7288682862119986,-1.0,-1.0,-1,0.0008600645777301352,0.03510105573320685
2023-10-05,0.7288762550338017,0.7315663567263869,0.7286823964906657,0.7314753858532661,-1.0,-1.0,-1,0.0035769146368225258,0.03620900136972372
2023-10-06,0.7316493204806935,0.7334550868777551,0.7287859519219908,0.732506821469775,-1.0,-1.0,-1,0.0014100756313293328,0.03652751710195549
2023-10-09,0.7315021396437584,0.7326973520317698,0.7297698670724186,0.7324182987387757,-1.0,-1.0,-1,-0.00012084901929187986,0.036459554813809296
2023-10-10,0.731917073795539,0.7338560834834681,0.7311544929443592,0.7336461111253765,-1.0,-1.0,-1,0.0016763813639215641,0.03383006002903269
2023-10-11,0.7330840847445201,0.7346459006758742,0.7324531687755214,0.7335546223110639,-1.0,-1.0,-1,-0.00012470428579280934,0.03382632024163104
2023-10-12,0.7335546223110639,0.7350887252091328,0.7294584500466853,0.7298577507243837,-1.0,-1.0,-1,-0.0050396677687520874,0.036408044796929336
2023-10-13,0.7302868201486135,0.7314379338341245,0.7293121492464383,0.72947441368494,-1.0,-1.0,-1,-0.0005252215778530633,0.035912658357851596
2023-10-16,0.730887297178775,0.7312293427710667,0.7295595648906755,0.7311972623974495,-1.0,-1.0,-1,0.0023617671575435484,0.03678782594441417
2023-10-17,0.7308205287486526,0.7314085099380132,0.7289559528365498,0.7308445639781331,-1.0,-1.0,-1,-0.0004823574122254648,0.03432481529186687
