date,open,high,low,close,volume,average,barCount,returns,volatility
2023-05-25,0.007173987122693114,0.007203650810230625,0.007131116269285212,0.0071409953833464854,-1.0,-1.0,-1,,
2023-05-26,0.007139542355335023,0.0071686386396791315,0.007105982171090733,0.0071129320217086685,-1.0,-1.0,-1,-0.003929894941994139,
2023-05-29,0.007115158845921236,0.007137020080005996,0.007096249986694531,0.007120326395761981,-1.0,-1.0,-1,0.0010395676537811038,
2023-05-30,0.007119844787383636,0.007164812174448847,0.00709549471563031,0.007152973491080242,-1.0,-1.0,-1,0.004585056007782473,
2023-05-31,0.007153331664222612,0.007182050619092764,0.007121543380881504,0.0071766901105210276,-1.0,-1.0,-1,0.0033156308310606786,
2023-06-01,0.007177333979293392,0.007223580656695718,0.007145383546325308,0.007205026226295464,-1.0,-1.0,-1,0.003948354372010021,
2023-06-02,0.0072033135242211424,0.007214772969131594,0.007139160077816845,0.0071494192884182985,-1.0,-1.0,-1,-0.0077177981218475855,
2023-06-05,0.007143367383384527,0.00718132854578097,0.007119743404447704,0.007164837841807545,-1.0,-1.0,-1,0.0021566161903838754,
2023-06-06,0.007167020239665157,0.0071892793466382925,0.007143086742073853,0.007161271841879119,-1.0,-1.0,-1,-0.0004977083930104431,
2023-06-07,0.007162297665090961,0.007193002647024974,0.007130251876147525,0.0071365616759501435,-1.0,-1.0,-1,-0.0034505275703221594,
2023-06-08,0.007138905248880085,0.007204143823527293,0.007131116269285212,0.007198180300020155,-1.0,-1.0,-1,0.008634217269874123,
2023-06-09,0.0071990094163043175,0.007206791680479684,0.007156864148404735,0.007174527557360348,-1.0,-1.0,-1,-0.0032859336212710533,
2023-06-12,0.007174784935821548,0.00719090781615725,0.007154764715562329,0.007162964607791873,-1.0,-1.0,-1,-0.001611667036753195,
2023-06-13,0.00716191294694813,0.007193623572065721,0.007127151954443244,0.007131726555340415,-1.0,-1.0,-1,-0.004361050788590726,
2023-06-14,0.007132387816455132,0.007179652863784036,0.007128269648184252,0.007139134594104503,-1.0,-1.0,-1,0.001038744083442289,
2023-06-15,0.007140561962226428,0.007145766490642618,0.007066913066368914,0.007129565595568262,-1.0,-1.0,-1,-0.0013403583319667733,
2023-06-16,0.0071290827365696995,0.007150339462365976,0.007046545959334383,0.007051937519833574,-1.0,-1.0,-1,-0.010888191530623148,
2023-06-19,0.007055669230226488,0.007070035774381018,0.007042079948733658,0.007043741635556808,-1.0,-1.0,-1,-0.0011622173698668803,
2023-06-20,0.007045106293041196,0.007081375628029502,0.007029629889986292,0.007068836328163657,-1.0,-1.0,-1,0.003562693509394421,
2023-06-21,0.007070335699539014,0.007077917252069406,0.0070240256798378845,0.007048358789655828,-1.0,-1.0,-1,-0.002896875462548576,
2023-06-22,0.007051664016416275,0.007061548456345507,0.006981826306125156,0.006987631891551952,-1.0,-1.0,-1,-0.00861575012228355,
2023-06-23,0.006989463383948698,0.00700805225203759,0.006950598620306174,0.006960153123368714,-1.0,-1.0,-1,-0.003932486514703237,
2023-06-26,0.00696424902761673,0.0069960891861449446,0.006957828600850246,0.006968641114982578,-1.0,-1.0,-1,0.0012195121951219523,
2023-06-27,0.006968276919324774,0.006979121956666632,0.006935846884244183,0.006940949868989571,-1.0,-1.0,-1,-0.003973693799996458,
2023-06-28,0.006941672596012009,0.006957465534455108,0.006914768562696206,0.006921253438997803,-1.0,-1.0,-1,-0.0028377139099889925,
2023-06-29,0.006923146154538468,0.006937988260923863,0.006901382692022346,0.0069082242409588615,-1.0,-1.0,-1,-0.0018824911056614102,
2023-06-30,0.006907269901571403,0.006934524222293109,0.006893128929083489,0.006931856385799399,-1.0,-1.0,-1,0.003420871126391889,
2023-07-03,0.006929670771341654,0.006945071430059659,0.0069005969016319915,0.006912665385519348,-1.0,-1.0,-1,-0.0027685224869005154,
2023-07-04,0.006912020348987908,0.00693442804837457,0.006910611243564493,0.006922834623865088,-1.0,-1.0,-1,0.0014711023575713078,
2023-07-05,0.00692269084993337,0.006940588561910049,0.0069090833719090495,0.006912784849940723,-1.0,-1.0,-1,-0.0014516848184875641,
2023-07-06,0.006914840284476529,0.006965922706121653,0.006913047686202939,0.0069410703130422715,-1.0,-1.0,-1,0.004091760949538559,0.0674734903121387
2023-07-07,0.006941985824464947,0.007038610296783003,0.006934884898247902,0.007031903747301507,-1.0,-1.0,-1,0.013086372873728047,0.07810205696656164
2023-07-10,0.007032596082843982,0.0070782428969832535,0.006992640246140937,0.007076089187028113,-1.0,-1.0,-1,0.006283567198080986,0.08037041706615441
2023-07-11,0.0070755634801866535,0.0071346522927205145,0.0070689612514888995,0.007124130856035564,-1.0,-1.0,-1,0.006789296705801862,0.08175172828014031
