date,open,high,low,close,volume,average,barCount
2023-10-04,1.374325,1.375475,1.36917,1.37199,-1.0,-1.0,-1
2023-10-05,1.371975,1.37234,1.36693,1.3671,-1.0,-1.0,-1
2023-10-06,1.366775,1.372145,1.36341,1.365175,-1.0,-1.0,-1
2023-10-09,1.36705,1.370295,1.36482,1.36534,-1.0,-1.0,-1
2023-10-10,1.366275,1.3677,1.362665,1.363055,-1.0,-1.0,-1
2023-10-11,1.3641,1.365275,1.3612,1.363225,-1.0,-1.0,-1
2023-10-12,1.363225,1.37088,1.36038,1.37013,-1.0,-1.0,-1
2023-10-13,1.369325,1.371155,1.36717,1.37085,-1.0,-1.0,-1
2023-10-16,1.3682,1.37069,1.36756,1.36762,-1.0,-1.0,-1
2023-10-17,1.368325,1.371825,1.367225,1.36828,-1.0,-1.0,-1
2023-10-18,1.3682,1.373755,1.367055,1.37343,-1.0,-1.0,-1
2023-10-19,1.372775,1.374885,1.369915,1.37272,-1.0,-1.0,-1
2023-10-20,1.372525,1.37422,1.37108,1.37245,-1.0,-1.0,-1
2023-10-23,1.3724,1.373525,1.36645,1.36681,-1.0,-1.0,-1
2023-10-24,1.366875,1.368995,1.363435,1.368535,-1.0,-1.0,-1
2023-10-25,1.368275,1.37191,1.3666,1.370515,-1.0,-1.0,-1
2023-10-26,1.37132,1.37346,1.368975,1.36952,-1.0,-1.0,-1
2023-10-27,1.36973,1.37183,1.3681,1.370825,-1.0,-1.0,-1
2023-10-30,1.370725,1.37132,1.36364,1.36429,-1.0,-1.0,-1
2023-10-31,1.364705,1.37065,1.36435,1.3697,-1.0,-1.0,-1
2023-11-01,1.36985,1.37222,1.367575,1.36813,-1.0,-1.0,-1
2023-11-02,1.36845,1.368485,1.36155,1.364705,-1.0,-1.0,-1
2023-11-03,1.3645,1.36534,1.353065,1.355,-1.0,-1.0,-1
2023-11-06,1.353995,1.354465,1.348615,1.350795,-1.0,-1.0,-1
2023-11-07,1.350575,1.35662,1.35043,1.35443,-1.0,-1.0,-1
2023-11-08,1.355,1.35771,1.35322,1.35637,-1.0,-1.0,-1
2023-11-09,1.3562,1.36122,1.355185,1.36042,-1.0,-1.0,-1
2023-11-10,1.359725,1.361475,1.358995,1.360515,-1.0,-1.0,-1
2023-11-13,1.360475,1.36142,1.35854,1.35904,-1.0,-1.0,-1
2023-11-14,1.359045,1.36204,1.348135,1.34889,-1.0,-1.0,-1
2023-11-15,1.3506,1.35178,1.34618,1.350445,-1.0,-1.0,-1
2023-11-16,1.3494,1.352735,1.345145,1.347245,-1.0,-1.0,-1
2023-11-17,1.347145,1.349075,1.342995,1.34402,-1.0,-1.0,-1
2023-11-20,1.3441,1.34472,1.33688,1.338205,-1.0,-1.0,-1
2023-11-21,1.338225,1.339125,1.334825,1.33847,-1.0,-1.0,-1
2023-11-22,1.338725,1.34394,1.33711,1.34193,-1.0,-1.0,-1
2023-11-23,1.3426,1.34262,1.33898,1.3406,-1.0,-1.0,-1
2023-11-24,1.34022,1.34236,1.339105,1.340005,-1.0,-1.0,-1
2023-11-27,1.3397,1.340695,1.33668,1.33689,-1.0,-1.0,-1
2023-11-28,1.33703,1.337545,1.330545,1.33115,-1.0,-1.0,-1
2023-11-29,1.3314,1.333625,1.32844,1.33306,-1.0,-1.0,-1
2023-11-30,1.33265,1.33878,1.33133,1.337365,-1.0,-1.0,-1
2023-12-01,1.337825,1.33853,1.33322,1.33365,-1.0,-1.0,-1
2023-12-04,1.334,1.33934,1.33195,1.33777,-1.0,-1.0,-1
2023-12-05,1.33795,1.34222,1.33675,1.34116,-1.0,-1.0,-1
2023-12-06,1.340555,1.34223,1.33936,1.341985,-1.0,-1.0,-1
2023-12-07,1.341425,1.343385,1.33609,1.33922,-1.0,-1.0,-1
2023-12-08,1.33937,1.34271,1.335875,1.34208,-1.0,-1.0,-1
2023-12-11,1.34133,1.34546,1.340885,1.3438,-1.0,-1.0,-1
2023-12-12,1.3443,1.34442,1.33806,1.341455,-1.0,-1.0,-1
2023-12-13,1.341875,1.345085,1.33172,1.33307,-1.0,-1.0,-1
2023-12-14,1.3339,1.33391,1.32542,1.32755,-1.0,-1.0,-1
2023-12-15,1.3282,1.334475,1.326835,1.3334,-1.0,-1.0,-1
2023-12-18,1.3324,1.333785,1.328685,1.332375,-1.0,-1.0,-1
2023-12-19,1.333,1.333155,1.328075,1.328405,-1.0,-1.0,-1
2023-12-20,1.329,1.3327,1.32763,1.3326,-1.0,-1.0,-1
2023-12-21,1.331,1.33252,1.32618,1.32632,-1.0,-1.0,-1
2023-12-22,1.3281,1.3281,1.32203,1.324035,-1.0,-1.0,-1
2023-12-26,1.325095,1.325135,1.322085,1.323435,-1.0,-1.0,-1
2023-12-27,1.32405,1.32405,1.319685,1.319955,-1.0,-1.0,-1
2023-12-28,1.320525,1.320675,1.315815,1.320305,-1.0,-1.0,-1
2023-12-29,1.31885,1.32136,1.31706,1.319685,-1.0,-1.0,-1
2024-01-02,1.319845,1.32707,1.31931,1.3256,-1.0,-1.0,-1
2024-01-03,1.32638,1.330645,1.325425,1.328775,-1.0,-1.0,-1
2024-01-04,1.329125,1.330255,1.327015,1.32935,-1.0,-1.0,-1
2024-01-05,1.32973,1.33545,1.325175,1.330045,-1.0,-1.0,-1
2024-01-08,1.32964,1.332085,1.327635,1.32812,-1.0,-1.0,-1
2024-01-09,1.3292,1.33213,1.32661,1.331495,-1.0,-1.0,-1
2024-01-10,1.33112,1.333245,1.330645,1.331575,-1.0,-1.0,-1
2024-01-11,1.331975,1.33441,1.328765,1.330875,-1.0,-1.0,-1
2024-01-12,1.331725,1.333115,1.328345,1.33174,-1.0,-1.0,-1
2024-01-15,1.3351,1.3351,1.330725,1.333565,-1.0,-1.0,-1
2024-01-16,1.33342,1.343245,1.333375,1.342565,-1.0,-1.0,-1
2024-01-17,1.342525,1.34694,1.341765,1.34464,-1.0,-1.0,-1
2024-01-18,1.345025,1.345915,1.34212,1.344045,-1.0,-1.0,-1
2024-01-19,1.34445,1.34476,1.33997,1.341,-1.0,-1.0,-1
2024-01-22,1.341215,1.34254,1.33886,1.341915,-1.0,-1.0,-1
2024-01-23,1.341925,1.342755,1.337545,1.34123,-1.0,-1.0,-1
2024-01-24,1.3413,1.34157,1.33609,1.33959,-1.0,-1.0,-1
2024-01-25,1.338645,1.34156,1.338355,1.34023,-1.0,-1.0,-1
2024-01-26,1.340525,1.34173,1.339255,1.341595,-1.0,-1.0,-1
2024-01-29,1.34084,1.34307,1.339395,1.340345,-1.0,-1.0,-1
2024-01-30,1.34075,1.341255,1.338535,1.33931,-1.0,-1.0,-1
2024-01-31,1.3396,1.34191,1.336135,1.340925,-1.0,-1.0,-1
2024-02-01,1.3404,1.34187,1.336485,1.336675,-1.0,-1.0,-1
2024-02-02,1.336925,1.34392,1.335125,1.34288,-1.0,-1.0,-1
2024-02-05,1.342665,1.34864,1.342665,1.34708,-1.0,-1.0,-1
2024-02-06,1.34717,1.347945,1.343895,1.34419,-1.0,-1.0,-1
2024-02-07,1.3444,1.3444,1.34202,1.343355,-1.0,-1.0,-1
2024-02-08,1.34375,1.348065,1.34271,1.347235,-1.0,-1.0,-1
2024-02-09,1.347125,1.347875,1.34484,1.346165,-1.0,-1.0,-1
2024-02-12,1.34612,1.34612,1.343625,1.344655,-1.0,-1.0,-1
2024-02-13,1.34485,1.35254,1.34409,1.35112,-1.0,-1.0,-1
2024-02-14,1.351,1.351765,1.34765,1.34842,-1.0,-1.0,-1
2024-02-15,1.3484,1.348475,1.344055,1.345715,-1.0,-1.0,-1
2024-02-16,1.34577,1.34883,1.345295,1.34745,-1.0,-1.0,-1
2024-02-19,1.34717,1.3474,1.344135,1.346065,-1.0,-1.0,-1
2024-02-20,1.346115,1.34706,1.342665,1.343705,-1.0,-1.0,-1
2024-02-21,1.34365,1.34502,1.342905,1.344205,-1.0,-1.0,-1
2024-02-22,1.34405,1.34421,1.33938,1.343025,-1.0,-1.0,-1
2024-02-23,1.343325,1.345855,1.341945,1.34337,-1.0,-1.0,-1
2024-02-26,1.34347,1.345255,1.343055,1.344445,-1.0,-1.0,-1
2024-02-27,1.3445,1.344865,1.342555,1.344105,-1.0,-1.0,-1
2024-02-28,1.3439,1.34722,1.34354,1.34624,-1.0,-1.0,-1
2024-02-29,1.346,1.346435,1.3429,1.34561,-1.0,-1.0,-1
2024-03-01,1.34605,1.347785,1.34374,1.344145,-1.0,-1.0,-1
2024-03-04,1.34415,1.34465,1.342605,1.343505,-1.0,-1.0,-1
2024-03-05,1.3433,1.344675,1.341185,1.34278,-1.0,-1.0,-1
2024-03-06,1.3425,1.343515,1.33731,1.339005,-1.0,-1.0,-1
2024-03-07,1.339,1.33901,1.333115,1.33324,-1.0,-1.0,-1
2024-03-08,1.333725,1.33374,1.32708,1.331475,-1.0,-1.0,-1
2024-03-11,1.331145,1.33172,1.32957,1.330405,-1.0,-1.0,-1
2024-03-12,1.330825,1.333865,1.32929,1.33232,-1.0,-1.0,-1
2024-03-13,1.33275,1.33388,1.33115,1.33236,-1.0,-1.0,-1
2024-03-14,1.3321,1.336755,1.331645,1.335955,-1.0,-1.0,-1
2024-03-15,1.336225,1.33827,1.336125,1.337705,-1.0,-1.0,-1
2024-03-18,1.3376,1.339615,1.337315,1.339195,-1.0,-1.0,-1
2024-03-19,1.33925,1.343595,1.338915,1.342025,-1.0,-1.0,-1
2024-03-20,1.3426,1.34482,1.33899,1.33971,-1.0,-1.0,-1
2024-03-21,1.339825,1.344215,1.3365,1.34387,-1.0,-1.0,-1
2024-03-22,1.343825,1.350135,1.342875,1.348925,-1.0,-1.0,-1
2024-03-25,1.349475,1.350495,1.3446,1.34596,-1.0,-1.0,-1
2024-03-26,1.3459,1.34617,1.34352,1.34571,-1.0,-1.0,-1
2024-03-27,1.345575,1.34908,1.34527,1.34763,-1.0,-1.0,-1
2024-03-28,1.347765,1.35175,1.34672,1.35027,-1.0,-1.0,-1
2024-03-29,1.34923,1.35078,1.34783,1.3498,-1.0,-1.0,-1
2024-04-01,1.3495,1.353565,1.34749,1.35225,-1.0,-1.0,-1
2024-04-02,1.3524,1.353885,1.350315,1.35151,-1.0,-1.0,-1
2024-04-03,1.351475,1.352575,1.347835,1.34821,-1.0,-1.0,-1
2024-04-04,1.348125,1.34926,1.345815,1.348425,-1.0,-1.0,-1
2024-04-05,1.348625,1.351505,1.347115,1.348875,-1.0,-1.0,-1
2024-04-08,1.349325,1.350075,1.347135,1.34744,-1.0,-1.0,-1
2024-04-09,1.3482,1.34822,1.34382,1.344815,-1.0,-1.0,-1
2024-04-10,1.345175,1.354585,1.34419,1.353815,-1.0,-1.0,-1
2024-04-11,1.353555,1.35515,1.351535,1.35317,-1.0,-1.0,-1
2024-04-12,1.352765,1.361755,1.352625,1.361425,-1.0,-1.0,-1
2024-04-15,1.3605,1.363345,1.359605,1.362975,-1.0,-1.0,-1
2024-04-16,1.3618,1.367055,1.361555,1.36509,-1.0,-1.0,-1
2024-04-17,1.3642,1.36521,1.359865,1.360525,-1.0,-1.0,-1
2024-04-18,1.36025,1.362615,1.357855,1.36224,-1.0,-1.0,-1
2024-04-19,1.361725,1.36592,1.359815,1.361655,-1.0,-1.0,-1
2024-04-22,1.361575,1.36368,1.3599,1.361935,-1.0,-1.0,-1
2024-04-23,1.362145,1.36396,1.35983,1.36141,-1.0,-1.0,-1
2024-04-24,1.3607,1.36237,1.358555,1.36204,-1.0,-1.0,-1
2024-04-25,1.361425,1.362695,1.358935,1.359115,-1.0,-1.0,-1
2024-04-26,1.3597,1.362975,1.357795,1.36283,-1.0,-1.0,-1
2024-04-29,1.3616,1.36323,1.35836,1.35966,-1.0,-1.0,-1
2024-04-30,1.359425,1.365455,1.358645,1.36544,-1.0,-1.0,-1
2024-05-01,1.3653,1.36595,1.35946,1.3608,-1.0,-1.0,-1
2024-05-02,1.3601,1.361505,1.353805,1.354965,-1.0,-1.0,-1
2024-05-03,1.3545,1.354895,1.34503,1.349545,-1.0,-1.0,-1
2024-05-06,1.35107,1.35255,1.34873,1.351175,-1.0,-1.0,-1
2024-05-07,1.350025,1.355075,1.34997,1.354425,-1.0,-1.0,-1
2024-05-08,1.35455,1.35665,1.354075,1.35556,-1.0,-1.0,-1
2024-05-09,1.355925,1.357215,1.352165,1.352475,-1.0,-1.0,-1
2024-05-10,1.35277,1.354955,1.35195,1.354545,-1.0,-1.0,-1
2024-05-13,1.354845,1.355445,1.351865,1.35347,-1.0,-1.0,-1
2024-05-14,1.35335,1.356005,1.351625,1.351845,-1.0,-1.0,-1
2024-05-15,1.352125,1.35236,1.3442,1.34526,-1.0,-1.0,-1
2024-05-16,1.345275,1.347125,1.342055,1.346025,-1.0,-1.0,-1
2024-05-17,1.345575,1.348205,1.344315,1.34518,-1.0,-1.0,-1
2024-05-20,1.34605,1.347945,1.344215,1.34763,-1.0,-1.0,-1
2024-05-21,1.3468,1.34905,1.346325,1.34728,-1.0,-1.0,-1
2024-05-22,1.3476,1.35122,1.34602,1.35072,-1.0,-1.0,-1
2024-05-23,1.3498,1.352205,1.34829,1.351705,-1.0,-1.0,-1
2024-05-24,1.35195,1.35262,1.349155,1.34986,-1.0,-1.0,-1
2024-05-27,1.35047,1.35085,1.34827,1.349665,-1.0,-1.0,-1
2024-05-28,1.34935,1.349485,1.34671,1.348735,-1.0,-1.0,-1
2024-05-29,1.347825,1.352395,1.347745,1.35218,-1.0,-1.0,-1
2024-05-30,1.3518,1.353735,1.349155,1.350125,-1.0,-1.0,-1
2024-05-31,1.350525,1.35265,1.34923,1.35128,-1.0,-1.0,-1
2024-06-03,1.351305,1.352385,1.345765,1.34596,-1.0,-1.0,-1
2024-06-04,1.346335,1.348315,1.34492,1.346745,-1.0,-1.0,-1
2024-06-05,1.346525,1.34947,1.345815,1.3488,-1.0,-1.0,-1
2024-06-06,1.34845,1.34874,1.34529,1.34576,-1.0,-1.0,-1
2024-06-07,1.3459,1.352655,1.34381,1.35237,-1.0,-1.0,-1
2024-06-10,1.352,1.35417,1.351955,1.35271,-1.0,-1.0,-1
2024-06-11,1.35285,1.354175,1.352115,1.3531,-1.0,-1.0,-1
2024-06-12,1.353075,1.353495,1.343835,1.347155,-1.0,-1.0,-1
2024-06-13,1.346375,1.351115,1.34636,1.351065,-1.0,-1.0,-1
2024-06-14,1.350905,1.35527,1.350555,1.353435,-1.0,-1.0,-1
2024-06-17,1.3539,1.35403,1.35176,1.35205,-1.0,-1.0,-1
2024-06-18,1.352175,1.35463,1.35058,1.35102,-1.0,-1.0,-1
2024-06-19,1.351125,1.35152,1.350135,1.351055,-1.0,-1.0,-1
2024-06-20,1.350875,1.35483,1.3505,1.35437,-1.0,-1.0,-1
2024-06-21,1.354575,1.355565,1.353225,1.35528,-1.0,-1.0,-1
2024-06-24,1.3549,1.35617,1.351525,1.352975,-1.0,-1.0,-1
2024-06-25,1.353125,1.355215,1.351435,1.354555,-1.0,-1.0,-1
2024-06-26,1.354775,1.35943,1.35394,1.358455,-1.0,-1.0,-1
2024-06-27,1.357845,1.35946,1.35605,1.35845,-1.0,-1.0,-1
2024-06-28,1.35727,1.359695,1.354345,1.356185,-1.0,-1.0,-1
2024-07-01,1.355825,1.358505,1.354085,1.35753,-1.0,-1.0,-1
2024-07-02,1.3566,1.359055,1.355795,1.35604,-1.0,-1.0,-1
2024-07-03,1.35675,1.357915,1.34968,1.35403,-1.0,-1.0,-1
2024-07-04,1.35347,1.35439,1.351015,1.351755,-1.0,-1.0,-1
2024-07-05,1.351775,1.35204,1.348325,1.34873,-1.0,-1.0,-1
2024-07-08,1.3499,1.35016,1.34772,1.349925,-1.0,-1.0,-1
2024-07-09,1.3497,1.351615,1.34921,1.35075,-1.0,-1.0,-1
2024-07-10,1.350975,1.351235,1.34838,1.348855,-1.0,-1.0,-1
2024-07-11,1.3495,1.349625,1.341185,1.342865,-1.0,-1.0,-1
2024-07-12,1.342575,1.344375,1.34045,1.340905,-1.0,-1.0,-1
2024-07-15,1.34217,1.343955,1.34134,1.34381,-1.0,-1.0,-1
2024-07-16,1.343525,1.345945,1.34332,1.34424,-1.0,-1.0,-1
2024-07-17,1.344725,1.344755,1.33898,1.340585,-1.0,-1.0,-1
2024-07-18,1.3409,1.344265,1.339225,1.343925,-1.0,-1.0,-1
2024-07-19,1.34315,1.34557,1.343145,1.34531,-1.0,-1.0,-1
2024-07-22,1.345225,1.34648,1.343645,1.34593,-1.0,-1.0,-1
2024-07-23,1.345955,1.346465,1.344225,1.34564,-1.0,-1.0,-1
2024-07-24,1.345725,1.34623,1.34151,1.34346,-1.0,-1.0,-1
2024-07-25,1.34395,1.34468,1.34109,1.34335,-1.0,-1.0,-1
2024-07-26,1.34375,1.344485,1.341885,1.34272,-1.0,-1.0,-1
2024-07-29,1.343425,1.344775,1.340935,1.343505,-1.0,-1.0,-1
2024-07-30,1.344025,1.345655,1.34202,1.342285,-1.0,-1.0,-1
2024-07-31,1.342575,1.34357,1.335755,1.33614,-1.0,-1.0,-1
2024-08-01,1.336805,1.33845,1.334325,1.336775,-1.0,-1.0,-1
2024-08-02,1.337005,1.33756,1.324595,1.32675,-1.0,-1.0,-1
2024-08-05,1.327995,1.328365,1.31842,1.325225,-1.0,-1.0,-1
2024-08-06,1.324675,1.32778,1.323,1.325355,-1.0,-1.0,-1
2024-08-07,1.3256,1.32905,1.32468,1.327715,-1.0,-1.0,-1
2024-08-08,1.3278,1.32804,1.323495,1.325625,-1.0,-1.0,-1
2024-08-09,1.32555,1.32647,1.322445,1.3242,-1.0,-1.0,-1
2024-08-12,1.32375,1.325265,1.322985,1.32433,-1.0,-1.0,-1
2024-08-13,1.324415,1.324855,1.316605,1.31785,-1.0,-1.0,-1
2024-08-14,1.31765,1.31808,1.314135,1.31692,-1.0,-1.0,-1
2024-08-15,1.316365,1.32305,1.316195,1.322615,-1.0,-1.0,-1
2024-08-16,1.322475,1.322875,1.315625,1.315905,-1.0,-1.0,-1
2024-08-19,1.317825,1.318645,1.3077,1.30818,-1.0,-1.0,-1
2024-08-20,1.3092,1.31019,1.30433,1.305445,-1.0,-1.0,-1
2024-08-21,1.305675,1.30883,1.303675,1.30686,-1.0,-1.0,-1
2024-08-22,1.30605,1.311595,1.3046,1.310965,-1.0,-1.0,-1
2024-08-23,1.31067,1.31122,1.300375,1.301315,-1.0,-1.0,-1
2024-08-26,1.302355,1.30411,1.29989,1.30404,-1.0,-1.0,-1
2024-08-27,1.30395,1.30556,1.30089,1.301235,-1.0,-1.0,-1
2024-08-28,1.302055,1.30522,1.300935,1.30351,-1.0,-1.0,-1
2024-08-29,1.303225,1.304215,1.300385,1.303045,-1.0,-1.0,-1
2024-08-30,1.30285,1.307685,1.30139,1.30677,-1.0,-1.0,-1
2024-09-02,1.305125,1.307875,1.30474,1.30733,-1.0,-1.0,-1
2024-09-03,1.306675,1.309935,1.30655,1.30718,-1.0,-1.0,-1
2024-09-04,1.307555,1.307765,1.300895,1.303925,-1.0,-1.0,-1
2024-09-05,1.304275,1.304275,1.29956,1.300085,-1.0,-1.0,-1
2024-09-06,1.300475,1.303725,1.295315,1.302805,-1.0,-1.0,-1
2024-09-09,1.302825,1.307395,1.302135,1.30582,-1.0,-1.0,-1
2024-09-10,1.306,1.307005,1.304185,1.304645,-1.0,-1.0,-1
2024-09-11,1.305125,1.30587,1.30061,1.3041,-1.0,-1.0,-1
2024-09-12,1.303875,1.306005,1.301175,1.301345,-1.0,-1.0,-1
2024-09-13,1.30265,1.30265,1.297445,1.29759,-1.0,-1.0,-1
2024-09-16,1.297955,1.298575,1.294365,1.29522,-1.0,-1.0,-1
2024-09-17,1.2957,1.29779,1.29275,1.297005,-1.0,-1.0,-1
2024-09-18,1.296725,1.297155,1.288345,1.29523,-1.0,-1.0,-1
2024-09-19,1.293975,1.301045,1.29026,1.291775,-1.0,-1.0,-1
2024-09-20,1.293175,1.29381,1.28867,1.290605,-1.0,-1.0,-1
2024-09-23,1.291425,1.297575,1.2899,1.29047,-1.0,-1.0,-1
2024-09-24,1.29075,1.29182,1.283275,1.283565,-1.0,-1.0,-1
2024-09-25,1.284425,1.290275,1.282225,1.289905,-1.0,-1.0,-1
2024-09-26,1.2887,1.289905,1.282605,1.28313,-1.0,-1.0,-1
