date,open,high,low,close,volume,average,barCount,returns,volatility
2023-05-25,0.05616149124484473,0.05632934868908931,0.0559300695154834,0.056007348164079124,-1.0,-1.0,-1,,
2023-05-26,0.056027823417108935,0.05676628582165509,0.05597927199516563,0.05673599521602088,-1.0,-1.0,-1,0.013009847383009587,
2023-05-29,0.05670001383480338,0.05703008422487989,0.0566931990838379,0.05685062866846447,-1.0,-1.0,-1,0.002020471342877306,
2023-05-30,0.05685371539030076,0.05700848001140169,0.056519144164511405,0.05662882917064248,-1.0,-1.0,-1,-0.003901443185711506,
2023-05-31,0.056594120550004304,0.05670242510601937,0.05626755899512892,0.056529591828082204,-1.0,-1.0,-1,-0.0017524173466705317,
2023-06-01,0.05653087009488706,0.05700947126850919,0.056408594526279214,0.056975658004752336,-1.0,-1.0,-1,0.007890843755368193,
2023-06-02,0.05693486594401139,0.0574039796456969,0.056905981928367315,0.05695516546329894,-1.0,-1.0,-1,-0.00035967186990071287,
2023-06-05,0.05702180799046595,0.05794550167621851,0.056824623018347814,0.05724360588922217,-1.0,-1.0,-1,0.005064341813019402,
2023-06-06,0.057241312199840876,0.057568568482705536,0.057149764100061236,0.05751719548455505,-1.0,-1.0,-1,0.00477939135878902,
2023-06-07,0.05747910993598264,0.05778467983675828,0.05747101664791674,0.057593916239439796,-1.0,-1.0,-1,0.0013338751001055194,
2023-06-08,0.05760212713135071,0.057701956125163614,0.057326465622751725,0.05753276490961603,-1.0,-1.0,-1,-0.0010617671764069359,
2023-06-09,0.05752326672330791,0.057940129884389166,0.05750801661751648,0.05786283614691374,-1.0,-1.0,-1,0.005737100203966339,
2023-06-12,0.057809917522590674,0.05799875302680992,0.05768383260613248,0.05786233393510161,-1.0,-1.0,-1,-8.679350090190496e-06,
2023-06-13,0.0578614969347872,0.05814950820053439,0.05773275392741491,0.05806002303241113,-1.0,-1.0,-1,0.003416542055342031,
2023-06-14,0.05806054553688586,0.058550614664352754,0.057979383690747247,0.058446976172628985,-1.0,-1.0,-1,0.006664708692964982,
2023-06-15,0.058434766348586756,0.05846944532960688,0.05795675209202141,0.05840065712419396,-1.0,-1.0,-1,-0.0007924969171752005,
2023-06-16,0.05839866196985695,0.05874222326391765,0.058175048721603305,0.0585142471951927,-1.0,-1.0,-1,0.0019450135767682397,
2023-06-19,0.05860977611065525,0.05865071679973537,0.058233470211105066,0.058538567110515846,-1.0,-1.0,-1,0.0004156238264847456,
2023-06-20,0.058568583811643427,0.05857246028347899,0.05799189157372016,0.058112691550327486,-1.0,-1.0,-1,-0.00727512785518547,
2023-06-21,0.05811184729136321,0.058461839764866484,0.05794348713755986,0.05840439201027917,-1.0,-1.0,-1,0.005019565471323428,
2023-06-22,0.058386745041140754,0.058435193179444254,0.05810934842859247,0.05820889484301207,-1.0,-1.0,-1,-0.0033473024979473465,
2023-06-23,0.0582034910453929,0.05834984877177945,0.057918015311785705,0.05822501055328316,-1.0,-1.0,-1,0.0002768599251807835,
2023-06-26,0.058247886111403156,0.05844115238939574,0.05822434948117738,0.058353798496747794,-1.0,-1.0,-1,0.0022119007320191564,
2023-06-27,0.058352947217716895,0.058634588074428395,0.058339891709493004,0.05853188568371535,-1.0,-1.0,-1,0.00305185251954887,
2023-06-28,0.05850348095711695,0.05866816231368458,0.05839719553308172,0.05850743439341979,-1.0,-1.0,-1,-0.00041774308156905526,
2023-06-29,0.05853849857531929,0.05858680425972936,0.05829724248213336,0.05839023948756726,-1.0,-1.0,-1,-0.002003077165620981,
2023-06-30,0.058431693350473296,0.058668299992138455,0.05823419931469995,0.05838923372597173,-1.0,-1.0,-1,-1.7224823949280044e-05,
2023-07-03,0.05837372551915403,0.05869338546088541,0.058310176904330206,0.05860531081326589,-1.0,-1.0,-1,0.003700632351303579,
