date,open,high,low,close,volume,average,barCount,returns,volatility
2023-10-04,1.208,1.21772,1.203745,1.213465,-1.0,-1.0,-1,0.004794336224563711,0.06382381779553627
2023-10-05,1.21353,1.219595,1.210785,1.21917,-1.0,-1.0,-1,0.004701412896128021,0.06149006693252781
2023-10-06,1.21925,1.22615,1.21058,1.22358,-1.0,-1.0,-1,0.003617214990526252,0.06295999346533485
2023-10-09,1.220145,1.224435,1.216325,1.223805,-1.0,-1.0,-1,0.00018388662776458453,0.06261057717830318
2023-10-10,1.22423,1.229175,1.221175,1.228645,-1.0,-1.0,-1,0.00395487843242992,0.06298538613484
2023-10-11,1.2281,1.233765,1.226875,1.231345,-1.0,-1.0,-1,0.0021975428215634807,0.06015651991155296
2023-10-12,1.23127,1.23317,1.21716,1.217485,-1.0,-1.0,-1,-0.011255984309840095,0.06661400172897891
2023-10-13,1.2181,1.222555,1.212265,1.21422,-1.0,-1.0,-1,-0.0026817578861340063,0.06498881687390674
2023-10-16,1.214105,1.22196,1.2138,1.22171,-1.0,-1.0,-1,0.00616856912256436,0.06733666272993376
2023-10-17,1.22075,1.22174,1.2133,1.218315,-1.0,-1.0,-1,-0.002778891881051959,0.06641534237147112
2023-10-18,1.218625,1.22112,1.213725,1.214045,-1.0,-1.0,-1,-0.003504840702117318,0.06602474180608336
2023-10-19,1.21439,1.21921,1.209015,1.2144,-1.0,-1.0,-1,0.00029241090733855835,0.0658932927932346
2023-10-20,1.21423,1.21704,1.209325,1.2164,-1.0,-1.0,-1,0.0016469038208168918,0.0662906981961313
2023-10-23,1.216225,1.225875,1.214345,1.22488,-1.0,-1.0,-1,0.006971390989805926,0.069100943334017
2023-10-24,1.22485,1.22887,1.215355,1.21597,-1.0,-1.0,-1,-0.007274181960681858,0.07167445953556083
2023-10-25,1.21612,1.21762,1.210665,1.211175,-1.0,-1.0,-1,-0.003943353865638266,0.07215560294898074
2023-10-26,1.21128,1.213985,1.20696,1.21287,-1.0,-1.0,-1,0.0013994674592854306,0.0705649994852944
2023-10-27,1.212945,1.216295,1.21056,1.21236,-1.0,-1.0,-1,-0.0004204902421527379,0.0704534345601096
2023-10-30,1.21165,1.21748,1.209015,1.216925,-1.0,-1.0,-1,0.0037653832195057024,0.07161551126094044
2023-10-31,1.216725,1.22007,1.211955,1.215345,-1.0,-1.0,-1,-0.0012983544589848517,0.07152526122483964
2023-11-01,1.214725,1.21646,1.209575,1.21516,-1.0,-1.0,-1,-0.00015222015147953183,0.07085632120576989
2023-11-02,1.21535,1.22257,1.215025,1.220315,-1.0,-1.0,-1,0.004242239705059436,0.07144275224302035
2023-11-03,1.2203,1.23899,1.21846,1.238085,-1.0,-1.0,-1,0.014561813957871594,0.08208620389173706
2023-11-06,1.23695,1.24285,1.233805,1.23435,-1.0,-1.0,-1,-0.0030167557154799907,0.08230734394413203
2023-11-07,1.23455,1.234825,1.22625,1.230005,-1.0,-1.0,-1,-0.003520071292583138,0.08190604377840938
2023-11-08,1.230115,1.23027,1.22419,1.228435,-1.0,-1.0,-1,-0.0012764175755383134,0.08178575626309914
2023-11-09,1.22861,1.230875,1.221285,1.22234,-1.0,-1.0,-1,-0.004961597479720137,0.08189078526263545
2023-11-10,1.22224,1.2238,1.21871,1.222595,-1.0,-1.0,-1,0.00020861626061496885,0.08189135601972115
2023-11-13,1.22306,1.22807,1.221345,1.2279,-1.0,-1.0,-1,0.004339131110465688,0.07783930571450405
2023-11-14,1.2272,1.25061,1.226545,1.2499,-1.0,-1.0,-1,0.017916768466487598,0.09254586406199959
2023-11-15,1.24997,1.25008,1.24039,1.241615,-1.0,-1.0,-1,-0.006628530282422718,0.09455051863981936
2023-11-16,1.241625,1.24558,1.237645,1.24141,-1.0,-1.0,-1,-0.0001651075413876546,0.09384684477558096
2023-11-17,1.2417,1.246535,1.2374,1.246175,-1.0,-1.0,-1,0.0038383773290049383,0.09391039859637829
2023-11-20,1.2455,1.251775,1.244615,1.25042,-1.0,-1.0,-1,0.0034064236563886574,0.09424213623580824
2023-11-21,1.25015,1.255935,1.24997,1.253825,-1.0,-1.0,-1,0.002723085043425222,0.09394350500881847
2023-11-22,1.253715,1.254965,1.244915,1.24941,-1.0,-1.0,-1,-0.003521225051342891,0.09460759027712456
2023-11-23,1.249225,1.257155,1.248915,1.25345,-1.0,-1.0,-1,0.0032335262243778917,0.08805168175597033
2023-11-24,1.2532,1.26155,1.25245,1.260215,-1.0,-1.0,-1,0.005397103992979435,0.08824071374201482
2023-11-27,1.259715,1.26444,1.259115,1.262705,-1.0,-1.0,-1,0.0019758533266147627,0.08704050434548889
2023-11-28,1.26266,1.271495,1.26068,1.26944,-1.0,-1.0,-1,0.005333787385018551,0.0870623867635187
2023-11-29,1.26935,1.27332,1.26647,1.269485,-1.0,-1.0,-1,3.544870178973092e-05,0.08593160949336254
2023-11-30,1.269025,1.271085,1.260345,1.26238,-1.0,-1.0,-1,-0.0055967577403434055,0.08831501901969019
2023-12-01,1.262125,1.271615,1.261395,1.270895,-1.0,-1.0,-1,0.006745195582946506,0.08971046238082155
2023-12-04,1.2708,1.27248,1.2604,1.263305,-1.0,-1.0,-1,-0.005972169219329859,0.09066072686279109
2023-12-05,1.263035,1.2652,1.25775,1.25941,-1.0,-1.0,-1,-0.003083182604359136,0.08809600864187632
2023-12-06,1.259025,1.26138,1.255185,1.25598,-1.0,-1.0,-1,-0.0027234975107389703,0.08754811596912346
2023-12-07,1.25625,1.2613,1.25444,1.259455,-1.0,-1.0,-1,0.0027667638019712726,0.08766124470889469
2023-12-08,1.260085,1.26016,1.250235,1.254875,-1.0,-1.0,-1,-0.0036364935626918005,0.08869022529913692
2023-12-11,1.2536,1.259085,1.253345,1.255505,-1.0,-1.0,-1,0.0005020420360595246,0.08836236148404615
2023-12-12,1.255545,1.261635,1.25141,1.256245,-1.0,-1.0,-1,0.0005894042636229724,0.0880943057045049
2023-12-13,1.25535,1.2635,1.25004,1.26177,-1.0,-1.0,-1,0.00439802745483564,0.08851000274630721
2023-12-14,1.2622,1.27942,1.26123,1.27663,-1.0,-1.0,-1,0.011777106762722145,0.09327427123577361
2023-12-15,1.2767,1.27905,1.26685,1.26805,-1.0,-1.0,-1,-0.006720819658005861,0.08764459910970637
2023-12-18,1.26725,1.270395,1.262875,1.264775,-1.0,-1.0,-1,-0.00258270572926933,0.08748871421431957
2023-12-19,1.264975,1.27619,1.264535,1.27318,-1.0,-1.0,-1,0.006645450771876504,0.08805899765320241
2023-12-20,1.27295,1.273555,1.262515,1.263835,-1.0,-1.0,-1,-0.007339889096592778,0.09121699768651563
2023-12-21,1.2635,1.269615,1.261235,1.26896,-1.0,-1.0,-1,0.004055117954479881,0.08986104585817249
2023-12-22,1.268375,1.27444,1.267925,1.2703,-1.0,-1.0,-1,0.0010559828520992909,0.08980811932898586
2023-12-26,1.270395,1.273055,1.268465,1.272475,-1.0,-1.0,-1,0.0017121939699284994,0.08935522714970072
2023-12-27,1.272375,1.28026,1.26987,1.279805,-1.0,-1.0,-1,0.00576042751331074,0.07546466104338935
2023-12-28,1.279625,1.282775,1.271265,1.273305,-1.0,-1.0,-1,-0.005078898738479776,0.07426332819852048
2023-12-29,1.27325,1.277295,1.27005,1.27482,-1.0,-1.0,-1,0.0011898170509030415,0.07420603351256497
2024-01-02,1.272765,1.276,1.2611,1.26163,-1.0,-1.0,-1,-0.0103465587298599,0.08044499368098601
2024-01-03,1.262025,1.267675,1.26157,1.266475,-1.0,-1.0,-1,0.003840270126740819,0.08059448056650263
2024-01-04,1.26677,1.27297,1.265715,1.268235,-1.0,-1.0,-1,0.0013896839653368964,0.08035824289955593
2024-01-05,1.268155,1.277115,1.261175,1.27193,-1.0,-1.0,-1,0.0029134978927407573,0.07979650260098199
2024-01-08,1.271575,1.276715,1.26733,1.27483,-1.0,-1.0,-1,0.0022799996855171756,0.07957139936839389
2024-01-09,1.27515,1.276525,1.268955,1.271,-1.0,-1.0,-1,-0.0030043221449134183,0.0788707132799843
2024-01-10,1.270925,1.274425,1.26864,1.274235,-1.0,-1.0,-1,0.002545239968528845,0.0789932624637093
2024-01-11,1.273725,1.27862,1.269025,1.27576,-1.0,-1.0,-1,0.0011967965092780641,0.07760707643532642
2024-01-12,1.275955,1.278575,1.27195,1.275235,-1.0,-1.0,-1,-0.00041151940803918485,0.07762497575178091
2024-01-15,1.27445,1.27655,1.27131,1.272735,-1.0,-1.0,-1,-0.0019604229808622975,0.0759786828674296
2024-01-16,1.2729,1.272985,1.261955,1.26372,-1.0,-1.0,-1,-0.007083171280745759,0.0763288730118424
2024-01-17,1.2635,1.269635,1.259675,1.267615,-1.0,-1.0,-1,0.0030821701009717817,0.0748525453517283
2024-01-18,1.26804,1.27084,1.26482,1.270595,-1.0,-1.0,-1,0.0023508715185605045,0.07448512063443775
2024-01-19,1.27107,1.27148,1.26614,1.270395,-1.0,-1.0,-1,-0.0001574065693631388,0.07394772109176763
2024-01-22,1.269995,1.273295,1.268695,1.27092,-1.0,-1.0,-1,0.00041325729399122046,0.07360446257935369
2024-01-23,1.27105,1.274725,1.26492,1.26881,-1.0,-1.0,-1,-0.0016602146476568658,0.07290261219986652
2024-01-24,1.268575,1.277485,1.26831,1.272535,-1.0,-1.0,-1,0.0029358217542421183,0.07327876222019729
2024-01-25,1.27295,1.27428,1.268165,1.270755,-1.0,-1.0,-1,-0.0013987827446788614,0.07347443681165945
2024-01-26,1.27055,1.275845,1.26757,1.27024,-1.0,-1.0,-1,-0.0004052708822708251,0.07251194894652316
2024-01-29,1.27005,1.271905,1.2662,1.270825,-1.0,-1.0,-1,0.000460542889532789,0.06374420296833402
2024-01-30,1.2711,1.27212,1.26402,1.26982,-1.0,-1.0,-1,-0.0007908248578680777,0.060670552240475246
2024-01-31,1.270125,1.275075,1.265815,1.268835,-1.0,-1.0,-1,-0.0007757004929832556,0.06021256654059725
2024-02-01,1.26825,1.27559,1.262525,1.274345,-1.0,-1.0,-1,0.004342566212312882,0.058383967159242975
2024-02-02,1.27407,1.277235,1.261395,1.263255,-1.0,-1.0,-1,-0.00870250991685928,0.0599915022461528
2024-02-05,1.263565,1.263965,1.25182,1.25367,-1.0,-1.0,-1,-0.007587541707731127,0.06257315446718997
2024-02-06,1.253375,1.260305,1.253215,1.259725,-1.0,-1.0,-1,0.004829819649508904,0.06426735179551783
2024-02-07,1.259725,1.2642,1.25952,1.26258,-1.0,-1.0,-1,0.0022663676596081928,0.06443577820952041
2024-02-08,1.262955,1.26388,1.25718,1.26169,-1.0,-1.0,-1,-0.0007049058277496245,0.06186676776253198
2024-02-09,1.261425,1.264325,1.259915,1.26271,-1.0,-1.0,-1,0.0008084394740388579,0.06038907446803113
2024-02-12,1.262975,1.265465,1.260615,1.26286,-1.0,-1.0,-1,0.00011879212170651243,0.06024347312634912
2024-02-13,1.262875,1.26927,1.25733,1.259265,-1.0,-1.0,-1,-0.002846713016486424,0.05285074051718074
2024-02-14,1.2592,1.26112,1.25355,1.256575,-1.0,-1.0,-1,-0.0021361667321810884,0.05184994838348457
2024-02-15,1.256125,1.26021,1.254095,1.259985,-1.0,-1.0,-1,0.0027137258022800204,0.052354758179473646
2024-02-16,1.260215,1.26244,1.25507,1.260015,-1.0,-1.0,-1,2.380980725980031e-05,0.05151878857635123
2024-02-19,1.259085,1.262975,1.25836,1.2594,-1.0,-1.0,-1,-0.0004880894275068881,0.05093151512861362
2024-02-20,1.259215,1.266855,1.257935,1.262225,-1.0,-1.0,-1,0.002243131649992014,0.050871308704248414
2024-02-21,1.262075,1.264195,1.260265,1.263765,-1.0,-1.0,-1,0.0012200677375271418,0.050386699558302606
2024-02-22,1.26345,1.270955,1.261155,1.266065,-1.0,-1.0,-1,0.0018199586157237047,0.05057635980453594
2024-02-23,1.265975,1.270135,1.26484,1.26713,-1.0,-1.0,-1,0.0008411890384776299,0.050671678966602865
2024-02-26,1.26674,1.26996,1.26568,1.268525,-1.0,-1.0,-1,0.0011009130870549555,0.05052804683072233
2024-02-27,1.268225,1.269685,1.26604,1.268435,-1.0,-1.0,-1,-7.094854259859229e-05,0.04599753922190066
2024-02-28,1.2687,1.26873,1.26216,1.266185,-1.0,-1.0,-1,-0.001773839416288614,0.04543738520095388
2024-02-29,1.2657,1.268185,1.261265,1.262475,-1.0,-1.0,-1,-0.002930061562883668,0.04560666550900498
2024-03-01,1.26225,1.266395,1.260005,1.265495,-1.0,-1.0,-1,0.002392126576763909,0.046226457652623815
2024-03-04,1.26545,1.27067,1.26508,1.269235,-1.0,-1.0,-1,0.002955365291842149,0.047063105239324624
2024-03-05,1.269065,1.27351,1.26712,1.270565,-1.0,-1.0,-1,0.001047875294961198,0.0469071714722066
2024-03-06,1.270625,1.2762,1.26903,1.273145,-1.0,-1.0,-1,0.002030592689079347,0.046494842099742036
2024-03-07,1.273025,1.28109,1.27231,1.280845,-1.0,-1.0,-1,0.006048014955091663,0.04943636841769276
2024-03-08,1.28063,1.289375,1.28012,1.28585,-1.0,-1.0,-1,0.0039075766388594335,0.050494639878975484
